Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date,Month
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6758,0.8,4629.87,25103159,23107485,53312416,3714.58,5422,10/1/2020,Oct-20
國王大飯店,Taipei,97,3007,0.03,1274.72,113450,146277,302781,37.73,89,10/1/2020,Oct-20
國聯⼤飯店,Taipei,243,7533,0.35,1320.17,3519562,407615,4344413,467.22,2666,10/1/2020,Oct-20
國賓大飯店,Taipei,422,13082,0.18,2417.9,5677231,69797060,81506007,433.97,2348,10/1/2020,Oct-20
圓山大飯店,Taipei,470,14570,0.69,2743.09,27622931,54559512,94289139,1895.88,10070,10/1/2020,Oct-20
墾丁怡灣渡假酒店,Scenery,234,7254,0.46,2776.82,9260689,510328,10134427,1276.63,3335,10/1/2020,Oct-20
墾丁福華渡假飯店,Scenery,458,14198,0.67,3853.37,36768825,11789177,49792342,2589.72,9542,10/1/2020,Oct-20
大板根渡假酒店,Others,95,2945,0.96,4985,14122510,20433661,57907530,4795.42,2833,10/1/2020,Oct-20
天成大飯店,Taipei,225,6975,0.61,1592.9,6744318,23858047,32646729,966.93,4234,10/1/2020,Oct-20
太魯閣晶英酒店,Scenery,160,4960,0.9,8779.89,39325113,11399503,56369836,7928.45,4479,10/1/2020,Oct-20
娜路彎⼤酒店,Others,276,8556,0.81,3865,26653040,17156121,55680890,3115.13,6896,10/1/2020,Oct-20
寒舍艾麗酒店,Taipei,235,7285,0.31,3651.71,8307638,13637065,24463165,1140.38,2275,10/1/2020,Oct-20
寒軒國際大飯店,Kaohsiung,380,11780,0.49,1986.17,11358893,14139745,26298174,964.25,5719,10/1/2020,Oct-20
寶華大飯店,Others,78,2418,0.26,1715.46,1091030,16380,1109410,451.21,636,10/1/2020,Oct-20
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,7161,0.32,2438.07,5575866,11834947,18399648,778.64,2287,10/1/2020,Oct-20
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.36,2088.34,5822305,22631899,28620998,751.27,2788,10/1/2020,Oct-20
山泉大飯店,Others,146,4526,0.91,1914.02,7902974,1159557,9539506,1746.13,4129,10/1/2020,Oct-20
幼獅大飯店,Others,55,1705,0.33,1164.23,654300,0,694100,383.75,562,10/1/2020,Oct-20
康華⼤飯店,Taipei,215,6665,0.14,1710.96,1551838,7510970,9765989,232.83,907,10/1/2020,Oct-20
悅川酒店,Others,103,3193,0.76,4011.56,9748086,5758113,15506199,3052.96,2430,10/1/2020,Oct-20
慶泰大飯店,Taipei,150,4650,0.12,1413.9,757853,2743312,3770017,162.98,536,10/1/2020,Oct-20
新⽵喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.6,2654.65,18959540,46121111,72032046,1584.45,7142,10/1/2020,Oct-20
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.45,2977.09,10589523,31405144,45662146,1329.17,3557,10/1/2020,Oct-20
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,6448,0.52,2665.88,8960033,18362896,28180356,1389.58,3361,10/1/2020,Oct-20
日勝生加賀屋國際溫泉飯店,Taipei,90,2790,0.48,9361.76,12516676,10501873,28766838,4486.26,1337,10/1/2020,Oct-20
⽇⽉⾏館,Scenery,92,2852,0.37,14309.93,14996809,715640,16284757,5258.35,1048,10/1/2020,Oct-20
晶英國際⾏館,Kaohsiung,147,4557,0.38,6965.15,12028820,15240672,30204970,2639.64,1727,10/1/2020,Oct-20
晶華酒店,Taipei,538,16678,0.66,3286.91,36303963,127561450,184468300,2176.76,11045,10/1/2020,Oct-20
板橋凱撒大飯店,Others,400,12400,0.51,3369.56,21480916,8725758,30223709,1732.33,6375,10/1/2020,Oct-20
桃園喜來登酒店(原桃禧航空城酒店 ~03/2019),Taoyuan-Hsinchu-Miaoli,190,5890,0.45,2099.77,5551784,11937899,19116993,942.58,2644,10/1/2020,Oct-20
樂樂日暉溫泉酒店,Others,48,1488,0.49,2498.88,1824183,0,1824183,1225.93,730,10/1/2020,Oct-20
歐華酒店,Taipei,112,3472,0.1,2587.98,942025,3926521,5267141,271.32,364,10/1/2020,Oct-20
海灣藝術酒店,Taichung,226,7006,0.75,2160.69,11425715,0,11514571,1630.85,5288,10/1/2020,Oct-20
涵碧樓⼤飯店,Scenery,96,2976,0.88,15458.83,40285699,9994198,56563066,13536.86,2606,10/1/2020,Oct-20
漢來⼤飯店,Kaohsiung,540,16740,0.58,2779.94,27076658,76269748,119868341,1617.48,9740,10/1/2020,Oct-20
澎湖福朋喜來登酒店,Others,331,10261,0.71,3414.49,24843824,26551934,56537046,2421.19,7276,10/1/2020,Oct-20
瑞穗天合國際觀光酒店,Hualien,198,6138,0.84,7665.41,39737465,17865536,68240099,6474.01,5184,10/1/2020,Oct-20
瓏⼭林台北中和飯店,Others,126,3906,0.18,2089.73,1429375,3086625,5204112,365.94,684,10/1/2020,Oct-20
知本老爺大酒店,Scenery,182,5642,0.94,4740.73,25211216,12519073,42658131,4468.49,5318,10/1/2020,Oct-20
碧特弗⼤飯店,Others,54,1674,0.19,2705.44,868447,132283,1000730,518.79,321,10/1/2020,Oct-20
礁溪老爺大酒店,Scenery,197,6107,0.84,7067.71,36462315,22246533,71397964,5970.58,5159,10/1/2020,Oct-20
神旺⼤飯店,Taipei,268,8308,0.02,2864.28,461149,20980224,22912429,55.51,161,10/1/2020,Oct-20
福容大飯店(台北一館),Taipei,120,3720,0.31,1448.14,1679847,4957907,7178394,451.57,1160,10/1/2020,Oct-20
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4619,0.58,2479.31,6669352,2583137,9271230,1443.9,2690,10/1/2020,Oct-20
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5642,0.44,2202.89,5412503,4920182,10845840,959.32,2457,10/1/2020,Oct-20
福容大飯店(淡水漁人碼頭),Others,198,6138,0.62,4269.52,16181475,15697062,34324224,2636.28,3790,10/1/2020,Oct-20
福容大飯店(福隆),Scenery,174,5394,0.55,4041.94,11980298,7415157,22303813,2221.04,2964,10/1/2020,Oct-20
福容大飯店(高雄),Kaohsiung,250,7750,0.63,1959.94,9572363,4491195,14070829,1235.14,4884,10/1/2020,Oct-20
福華大飯店,Taipei,606,18786,0.28,2564.61,13595000,40173000,67249000,723.68,5301,10/1/2020,Oct-20
第一⼤飯店,Taipei,176,5456,0.39,1449.2,3085343,2970165,25358755,565.5,2129,10/1/2020,Oct-20
綠舞國際觀光飯店,Others,104,3224,0.62,5329,10705954,4730110,17687529,3320.71,2009,10/1/2020,Oct-20
美侖⼤飯店,Hualien,343,10633,0.47,2630.13,13226906,4344341,18370532,1243.95,5029,10/1/2020,Oct-20
美麗信花園酒店,Taipei,203,6293,0.47,1284.88,3812226,2816302,9830286,605.79,2967,10/1/2020,Oct-20
美麗春天⼤飯店,Others,34,1054,0.19,2723.68,552907,175354,728261,524.58,203,10/1/2020,Oct-20
義大皇家酒店,Kaohsiung,656,20336,0.61,2850.53,35571814,25610231,64269054,1749.2,12479,10/1/2020,Oct-20
義華酒店,Taipei,149,4619,0.24,2865,3217395,104285,3764455,696.56,1123,10/1/2020,Oct-20
老爺大酒店,Taipei,202,6262,0.51,2419.19,7765614,29759980,42042885,1240.12,3210,10/1/2020,Oct-20
耐斯王⼦⼤飯店,Others,245,7595,0.66,2318.6,11690384,12526935,25467991,1539.22,5042,10/1/2020,Oct-20
花蓮亞士都飯店,Hualien,167,5177,0.64,1394.36,4600000,2270000,6896843,888.55,3299,10/1/2020,Oct-20
花蓮翰品酒店,Hualien,197,6107,0.87,2700.4,14412035,12045416,27361441,2359.92,5337,10/1/2020,Oct-20
華園大飯店,Kaohsiung,269,8339,0.61,1455.39,7454485,4800673,12639472,893.93,5122,10/1/2020,Oct-20
華泰王子大飯店,Taipei,203,6293,0.24,1574.11,2424132,9573957,14335727,385.21,1540,10/1/2020,Oct-20
蘭城晶英酒店,Others,193,5983,0.82,9744.81,47817799,50355186,109244551,7992.28,4907,10/1/2020,Oct-20
裕元花園酒店,Taichung,149,4619,0.73,3129.21,10608016,23385482,38740124,2296.6,3390,10/1/2020,Oct-20
豐邑喜來登大飯店,Taoyuan-Hsinchu-Miaoli,384,11904,0.15,2653.91,4739885,3816176,9257912,398.18,1786,10/1/2020,Oct-20
豪景⼤酒店,Taipei,209,6479,0.06,1893.84,702615,123975,1113679,108.44,371,10/1/2020,Oct-20
趣淘漫旅,Scenery,198,6138,0.89,2882.43,15703482,3776666,21530259,2558.4,5448,10/1/2020,Oct-20
遠百企業觀光旅館,Others,40,1240,0.03,1000,38000,0,38000,30.65,38,10/1/2020,Oct-20
遠雄悅來大飯店,Hualien,381,11811,0.88,3356.97,34862149,19787005,63795957,2951.67,10385,10/1/2020,Oct-20
鈺通⼤飯店,Others,120,3720,0.44,2147.78,3545980,5504260,9066940,953.22,1651,10/1/2020,Oct-20
阿里山賓館,Scenery,35,1085,0.54,5484.4,3219340,0,3219340,2967.13,587,10/1/2020,Oct-20
阿里山賓館(新館),Scenery,104,3224,0.91,5386.55,15717953,9649593,25843615,4875.3,2918,10/1/2020,Oct-20
陸島酒店,Others,47,1457,0.61,1657.77,1470440,142480,1613890,1009.22,887,10/1/2020,Oct-20
陽明⼭中國麗緻⼤飯店,Scenery,47,1457,0.49,4184.5,2983549,2542720,7653007,2047.73,713,10/1/2020,Oct-20
雲品溫泉酒店⽇⽉潭,Scenery,211,6541,0.93,9385.09,56939346,29921550,93024446,8704.99,6067,10/1/2020,Oct-20
首都大飯店,Taipei,129,3999,0.28,2012.3,2261820,1197289,3932137,565.6,1124,10/1/2020,Oct-20
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.24,4534.69,14179970,39211907,62101968,1089.09,3127,10/1/2020,Oct-20
香格里拉台南遠東國際大飯店,Others,331,10261,0.68,3907.7,27193656,26249400,59908837,2650.2,6959,10/1/2020,Oct-20
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.75,2072.48,9187304,6758951,16301042,1551.65,4433,10/1/2020,Oct-20
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.64,2352.45,21023813,38041805,60611964,1497.1,8937,10/1/2020,Oct-20
高雄圓山大飯店,Scenery,107,3317,0.58,2628.68,5052327,13423567,19760874,1523.16,1922,10/1/2020,Oct-20
⾼雄福華⼤飯店,Kaohsiung,271,8401,0.59,2478.07,12328407,21926552,37263587,1467.49,4975,10/1/2020,Oct-20
麒麟⼤飯店,Others,167,5177,0.58,3712.82,11131049,3347856,14713017,2150.1,2998,10/1/2020,Oct-20
麗尊⼤酒店,Kaohsiung,188,5828,0.51,2326,6859374,12313496,19927437,1176.97,2949,10/1/2020,Oct-20
龍⾕⼤飯店,Scenery,189,5859,0.39,1979.44,4467601,1368300,6350982,762.52,2257,10/1/2020,Oct-20
⻄華⼤飯店,Taipei,343,10290,0.23,2598.84,6091682,12497104,20728064,592,2344,11/1/2020,Nov-20
⻑榮桂冠酒店(台中),Taichung,354,10620,0.49,2202.58,11561358,21198699,37633431,1088.64,5249,11/1/2020,Nov-20
⻑榮桂冠酒店(基隆),Others,140,4200,0.78,2413.68,7933766,5535902,15828259,1888.99,3287,11/1/2020,Nov-20
⻑榮鳳凰酒店(礁溪),Others,231,6930,0.64,5991.01,26654000,17827395,52270188,3846.18,4449,11/1/2020,Nov-20
三德⼤飯店,Taipei,287,8610,0.08,3436.55,2484628,403799,3763588,288.57,723,11/1/2020,Nov-20
亞士都飯店,Taipei,40,1200,0.09,2368.32,260515,0,260515,217.1,110,11/1/2020,Nov-20
亞都麗緻⼤飯店,Taipei,209,6270,0.22,2646.77,3583733,12697749,20859641,571.57,1354,11/1/2020,Nov-20
兄弟大飯店,Taipei,250,7500,0.4,1838.17,5512680,34046177,43828762,735.02,2999,11/1/2020,Nov-20
全國⼤飯店,Taichung,178,5340,0.43,2002.33,4611367,9962577,16885010,863.55,2303,11/1/2020,Nov-20
六福客棧,Taipei,230,6900,0.17,763.69,919478,0,1098764,133.26,1204,11/1/2020,Nov-20
凱撒⼤飯店,Scenery,281,8430,0.92,4579.55,35523562,8003624,45622249,4213.95,7757,11/1/2020,Nov-20
北投老爺酒店,Taipei,50,1500,0.62,4842.91,4537807,4079862,10505948,3025.2,937,11/1/2020,Nov-20
北投麗禧溫泉酒店,Taipei,66,1980,0.75,13172.46,19482071,10022156,38170415,9839.43,1479,11/1/2020,Nov-20
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3330,0.52,2740.82,4785470,13830234,22286186,1437.08,1746,11/1/2020,Nov-20
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7650,0.67,2322.79,11855517,16227432,29062287,1549.74,5104,11/1/2020,Nov-20
台中港酒店,Taichung,200,6000,0.7,2543.06,10731699,2088642,13592775,1788.62,4220,11/1/2020,Nov-20
台中福華大飯店,Taichung,155,4650,0.65,2473.46,7497061,10674708,20573246,1612.27,3031,11/1/2020,Nov-20
台中金典酒店,Taichung,222,6660,0.6,2609.5,10492796,16612078,37039371,1575.49,4021,11/1/2020,Nov-20
台北W飯店,Taipei,405,12150,0.33,5587.21,22192414,41219316,70952102,1826.54,3972,11/1/2020,Nov-20
台北中山雅樂軒酒店,Taipei,88,2640,0.58,2193.64,3367240,645757,4483984,1275.47,1535,11/1/2020,Nov-20
台北凱撒大飯店,Taipei,478,14340,0.43,2054.79,12558892,16879465,33777786,875.79,6112,11/1/2020,Nov-20
台北君品大酒店,Taipei,286,8580,0.3,2632.44,6839083,56921388,68828458,797.1,2598,11/1/2020,Nov-20
台北君悅酒店,Taipei,850,25500,0.23,4065.5,24193769,83107576,122698270,948.78,5951,11/1/2020,Nov-20
台北寒舍喜來登大飯店,Taipei,688,20640,0.3,3078.88,19230690,93681698,127319406,931.72,6246,11/1/2020,Nov-20
台北寒舍艾美酒店,Taipei,160,4800,0.29,6499.29,9001519,62657541,78143913,1875.32,1385,11/1/2020,Nov-20
台北有園飯店,Taipei,56,1680,0.39,212.75,137860,0,837795,82.06,648,11/1/2020,Nov-20
台北美福⼤飯店,Taipei,146,4380,0.31,4819.99,6482888,52933538,63880458,1480.11,1345,11/1/2020,Nov-20
台北花園⼤酒店,Taipei,241,7230,0.38,1295.84,3557079,18958918,24792384,491.99,2745,11/1/2020,Nov-20
台北華國⼤飯店,Taipei,326,9780,0.31,3002.65,9016952,6832720,16630673,921.98,3003,11/1/2020,Nov-20
台北萬豪酒店,Taipei,318,9540,0.39,4164.69,15463480,64150209,100705504,1620.91,3713,11/1/2020,Nov-20
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15480,0.34,3542.99,18806211,11706049,34219595,1214.87,5308,11/1/2020,Nov-20
台南大員皇冠假日酒店,Others,231,6930,0.73,3292.29,16655680,17378730,37378383,2403.42,5059,11/1/2020,Nov-20
台南⼤飯店,Others,152,4560,0.52,1947.07,4610662,8513068,14263017,1011.11,2368,11/1/2020,Nov-20
台東桂⽥喜來登酒店,Others,290,8700,0.66,2635.77,15021255,19161135,36722848,1726.58,5699,11/1/2020,Nov-20
台糖⻑榮酒店(台南),Others,197,5910,0.71,2328.3,9720670,21151032,32424897,1644.78,4175,11/1/2020,Nov-20
合尊酒店 S Hotel,Taipei,101,3030,0.56,3556.54,5989219,2368643,9195765,1976.64,1684,11/1/2020,Nov-20
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,3840,0.47,4857.67,8836106,17274246,34308175,2301.07,1819,11/1/2020,Nov-20
名都觀光渡假大飯店,Scenery,97,2910,0.16,2092.1,968644,1782850,2813113,332.87,463,11/1/2020,Nov-20
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6540,0.68,4312.59,19070252,20239959,42720102,2915.94,4422,11/1/2020,Nov-20
國王大飯店,Taipei,97,2910,0.05,1662.77,242764,170653,457399,83.42,146,11/1/2020,Nov-20
國聯⼤飯店,Taipei,243,7290,0.34,1337.49,3345065,422920,4162654,458.86,2501,11/1/2020,Nov-20
國賓大飯店,Taipei,422,12660,0.14,2140.71,3857566,66699663,76356047,304.71,1802,11/1/2020,Nov-20
圓山大飯店,Taipei,470,14100,0.51,2701.76,19344590,51378861,84940511,1371.96,7160,11/1/2020,Nov-20
墾丁怡灣渡假酒店,Scenery,234,7020,0.28,2399.41,4786829,282630,5222467,681.88,1995,11/1/2020,Nov-20
墾丁福華渡假飯店,Scenery,458,13740,0.5,2686,18632790,8858431,28718176,1356.1,6937,11/1/2020,Nov-20
大板根渡假酒店,Others,95,2850,0.89,4905,12375322,15971507,46380627,4342.22,2523,11/1/2020,Nov-20
天成大飯店,Taipei,225,6750,0.57,1533.2,5858353,18929883,26720126,867.9,3821,11/1/2020,Nov-20
太魯閣晶英酒店,Scenery,160,4800,0.87,8457.53,35386303,10625434,50919990,7372.15,4184,11/1/2020,Nov-20
娜路彎⼤酒店,Others,276,8280,0.68,3503.18,19607272,13151416,37099719,2368.03,5597,11/1/2020,Nov-20
寒舍艾麗酒店,Taipei,235,7050,0.15,5607.79,6033987,12756669,20807727,855.88,1076,11/1/2020,Nov-20
寒軒國際大飯店,Kaohsiung,380,11400,0.45,1771.78,9023692,13403644,23459631,791.55,5093,11/1/2020,Nov-20
寶華大飯店,Others,78,2340,0.07,1225.2,193582,0,195582,82.73,158,11/1/2020,Nov-20
尊爵大飯店,Taoyuan-Hsinchu-Miaoli,231,6930,0.24,3408.55,5566170,6610851,12669470,803.2,1633,11/1/2020,Nov-20
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7500,0.26,2049.35,3922460,22214588,26267070,522.99,1914,11/1/2020,Nov-20
山泉大飯店,Others,146,4380,0.8,1889.56,6613445,1011226,8025969,1509.92,3500,11/1/2020,Nov-20
幼獅大飯店,Others,55,1650,0.17,1362.95,378900,0,404500,229.64,278,11/1/2020,Nov-20
康華⼤飯店,Taipei,215,6450,0.09,1748.58,1043901,6500324,8056679,161.85,597,11/1/2020,Nov-20
悅川酒店,Others,103,3090,0.71,3556.99,7804033,5907101,13711134,2525.58,2194,11/1/2020,Nov-20
慶泰大飯店,Taipei,150,4500,0.17,1514.84,1125528,2559755,3962710,250.12,743,11/1/2020,Nov-20
新⽵喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,386,11580,0.46,2923.46,15584985,33053777,54745126,1345.85,5331,11/1/2020,Nov-20
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7710,0.43,2683.49,8930664,32264335,44774598,1158.32,3328,11/1/2020,Nov-20
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,6240,0.45,2456.86,6859541,10281812,17820583,1099.29,2792,11/1/2020,Nov-20
日勝生加賀屋國際溫泉飯店,Taipei,90,2700,0.58,8600.14,13450616,10798333,31170760,4981.71,1564,11/1/2020,Nov-20
⽇⽉⾏館,Scenery,92,2760,0.34,14446.06,13680423,332906,14275334,4956.67,947,11/1/2020,Nov-20
晶英國際⾏館,Kaohsiung,147,4410,0.4,6449.53,11435025,15684259,30370641,2592.98,1773,11/1/2020,Nov-20
晶華酒店,Taipei,538,16140,0.39,3843.74,24131024,124209796,165342733,1495.11,6278,11/1/2020,Nov-20
板橋凱撒大飯店,Others,400,12000,0.47,3487.26,19594930,9711975,29317653,1632.91,5619,11/1/2020,Nov-20
桃園喜來登酒店(原桃禧航空城酒店 ~03/2019),Taoyuan-Hsinchu-Miaoli,190,5700,0.34,1997.63,3817462,8890051,13927260,669.73,1911,11/1/2020,Nov-20
樂樂日暉溫泉酒店,Others,48,1440,0.29,2493.61,1034849,0,1034849,718.65,415,11/1/2020,Nov-20
歐華酒店,Taipei,112,3360,0.12,2717.7,1138718,4664726,6428947,338.9,419,11/1/2020,Nov-20
海灣藝術酒店,Taichung,226,6780,0.36,2269.43,5532859,1097100,6735819,816.06,2438,11/1/2020,Nov-20
涵碧樓⼤飯店,Scenery,96,2880,0.86,15218.82,37620918,8811600,51974799,13062.82,2472,11/1/2020,Nov-20
漢來⼤飯店,Kaohsiung,535,16050,0.62,2561.16,25396475,68075319,107874757,1582.33,9916,11/1/2020,Nov-20
澎湖福朋喜來登酒店,Others,331,9930,0.43,2145.21,9166473,13241753,25002515,923.11,4273,11/1/2020,Nov-20
瑞穗天合國際觀光酒店,Hualien,198,5940,0.84,7698.85,38347976,17672866,64664667,6455.89,4981,11/1/2020,Nov-20
瓏⼭林台北中和飯店,Others,126,3780,0.16,1980.83,1218208,3019968,4864010,322.28,615,11/1/2020,Nov-20
知本老爺大酒店,Scenery,182,5460,0.95,4486.67,23299268,11527181,39619867,4267.27,5193,11/1/2020,Nov-20
碧特弗⼤飯店,Others,54,1620,0.11,2697.2,498982,117764,616746,308.01,185,11/1/2020,Nov-20
礁溪老爺大酒店,Scenery,197,5910,0.78,7874.6,36168028,20448686,68213916,6119.8,4593,11/1/2020,Nov-20
神旺⼤飯店,Taipei,268,8040,0.03,3059.39,718957,19992085,21880402,89.42,235,11/1/2020,Nov-20
福容大飯店(台北一館),Taipei,120,3600,0.17,2498.51,1489110,6822930,9030013,413.64,596,11/1/2020,Nov-20
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4470,0.45,2409.9,4814979,1624315,6472487,1077.18,1998,11/1/2020,Nov-20
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5460,0.31,2048.91,3472908,3705876,7535646,636.06,1695,11/1/2020,Nov-20
福容大飯店(淡水漁人碼頭),Others,198,5940,0.4,4479.74,10679708,12123870,24293497,1797.93,2384,11/1/2020,Nov-20
福容大飯店(福隆),Scenery,174,5220,0.31,3823.52,6236155,5867368,12253093,1194.67,1631,11/1/2020,Nov-20
福容大飯店(高雄),Kaohsiung,250,7500,0.54,1855.02,7518387,3494801,11028291,1002.45,4053,11/1/2020,Nov-20
福華大飯店,Taipei,606,18180,0.19,2468.81,8668000,28894000,51026000,476.79,3511,11/1/2020,Nov-20
第一⼤飯店,Taipei,176,5280,0.15,1184.91,928969,2920962,23305071,175.94,784,11/1/2020,Nov-20
綠舞國際觀光飯店,Others,104,3120,0.58,4713.66,8588281,4763993,15006893,2752.65,1822,11/1/2020,Nov-20
美侖⼤飯店,Hualien,343,10290,0.27,2432.87,6746343,2121244,9281085,655.62,2773,11/1/2020,Nov-20
美麗信花園酒店,Taipei,203,6090,0.28,1296.41,2193531,2002793,6348373,360.19,1692,11/1/2020,Nov-20
美麗春天⼤飯店,Others,34,1020,0.12,2697.8,321038,96355,417393,314.74,119,11/1/2020,Nov-20
義大皇家酒店,Kaohsiung,656,19680,0.38,2830.57,21285871,16514280,40484928,1081.6,7520,11/1/2020,Nov-20
義華酒店,Taipei,149,4470,0.16,3064,2255104,108881,3781286,504.5,736,11/1/2020,Nov-20
老爺大酒店,Taipei,202,6060,0.43,2355.76,6193292,20601494,31071423,1022,2629,11/1/2020,Nov-20
耐斯王⼦⼤飯店,Others,245,7350,0.47,2133.16,7321004,10830588,19013433,996.05,3432,11/1/2020,Nov-20
花蓮亞士都飯店,Hualien,167,5010,0.38,1163.41,2200000,1000000,3219191,439.12,1891,11/1/2020,Nov-20
花蓮翰品酒店,Hualien,197,5910,0.79,2405.97,11182927,10060032,21948793,1892.2,4648,11/1/2020,Nov-20
華園大飯店,Kaohsiung,269,8070,0.45,1324.87,4814575,2643491,7792072,596.6,3634,11/1/2020,Nov-20
華泰王子大飯店,Taipei,202,6060,0.2,1550.1,1883373,8170477,12228316,310.79,1215,11/1/2020,Nov-20
蘭城晶英酒店,Others,193,5790,0.83,8910.07,42901971,42681163,96032891,7409.67,4815,11/1/2020,Nov-20
裕元花園酒店,Taichung,149,4470,0.68,2888.88,8735972,24365169,37510836,1954.36,3024,11/1/2020,Nov-20
豐邑喜來登大飯店,Taoyuan-Hsinchu-Miaoli,384,11520,0.12,2922.92,3896247,3461064,7970708,338.22,1333,11/1/2020,Nov-20
豪景⼤酒店,Taipei,209,6270,0.06,1646.73,645519,374120,1306938,102.95,392,11/1/2020,Nov-20
趣淘漫旅,Scenery,198,5940,0.69,2776.97,11316160,3776923,16607247,1905.08,4075,11/1/2020,Nov-20
遠百企業觀光旅館,Others,40,1200,0.04,1019.05,42800,0,42800,35.67,42,11/1/2020,Nov-20
遠雄悅來大飯店,Hualien,381,11430,0.85,3011.27,29221358,17940081,54767465,2556.55,9704,11/1/2020,Nov-20
鈺通⼤飯店,Others,120,3600,0.38,1771.77,2432642,5509322,7959413,675.73,1373,11/1/2020,Nov-20
阿里山賓館,Scenery,35,1050,0.52,5199.97,2839181,0,2839181,2703.98,546,11/1/2020,Nov-20
阿里山賓館(新館),Scenery,104,3120,0.88,5027.89,13861882,8558647,22900866,4442.91,2757,11/1/2020,Nov-20
陸島酒店,Others,47,1410,0.4,1553.01,868130,87440,958820,615.7,559,11/1/2020,Nov-20
陽明⼭中國麗緻⼤飯店,Scenery,47,1410,0.42,3876.27,2271497,2061290,6491336,1610.99,586,11/1/2020,Nov-20
雲品溫泉酒店⽇⽉潭,Scenery,211,6330,0.94,8749.83,51930238,26864751,84619958,8203.83,5935,11/1/2020,Nov-20
首都大飯店,Taipei,129,3870,0,,0,447851,1082227,,0,11/1/2020,Nov-20
香格⾥拉台北遠東國際⼤飯店,Taipei,420,12600,0.19,4858.85,11607793,40988992,62179549,921.25,2389,11/1/2020,Nov-20
香格里拉台南遠東國際大飯店,Others,331,9930,0.6,3509.71,21068787,25765974,52678726,2121.73,6003,11/1/2020,Nov-20
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,5730,0.54,2068.52,6433083,3927052,10752314,1122.7,3110,11/1/2020,Nov-20
⾼雄國賓⼤飯店,Kaohsiung,453,13590,0.63,2091.63,17992203,34789420,54272679,1323.93,8602,11/1/2020,Nov-20
高雄圓山大飯店,Scenery,107,3210,0.46,2455.34,3626537,13142984,18015374,1129.76,1477,11/1/2020,Nov-20
⾼雄福華⼤飯店,Kaohsiung,271,8130,0.6,2114.8,10254671,20805441,34235086,1261.34,4849,11/1/2020,Nov-20
麒麟⼤飯店,Others,167,5010,0.5,3642.04,9210722,2405926,11864570,1838.47,2529,11/1/2020,Nov-20
