Hotel,Area,Room,Demand,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Supply,Date
娜路彎大酒店,Others,276,4272,0.5159420289855072,3234.36329588015,13817200,12591208,33940872,1668.743961352657,8556,2019-12-31
樂樂日暉溫泉酒店,Others,48,319,0.2215277777777778,2356.379310344827,751685,0,751685,522.0034722222222,1488,2019-12-31
耐斯王子大飯店,Others,245,4670,0.6353741496598639,2298.459314775161,10733805,15346833,27316230,1460.3816326530616,7595,2019-12-31
澎湖福朋喜來登酒店,Others,331,2997,0.3018126888217523,2125.304304304304,6369537,10013216,18318230,641.4438066465256,10261,2019-12-31
瓏山林台北中和飯店,Others,126,1791,0.4738095238095238,2445.550530429927,4379981,3330140,8876690,1158.7251322751322,3906,2019-12-31
碧特弗大飯店,Others,54,495,0.3055555555555556,2406.232323232323,1191085,197490,1388575,735.2376543209876,1674,2019-12-31
美麗春天大飯店,Others,34,315,0.3088235294117647,2407.355555555555,758317,261790,1020107,743.4480392156861,1054,2019-12-31
遠百企業觀光旅館,Others,40,71,0.05916666666666667,1002.816901408451,71200,0,71200,59.33333333333336,1240,2019-12-31
幼獅大飯店,Others,55,425,0.2575757575757576,1536.941176470588,653200,0,684400,395.87878787878793,1705,2019-12-31
山泉大飯店,Others,146,3767,0.8600456621004566,1983.146801168038,7470514,1215165,9142820,1705.596803652968,4526,2019-12-31
悅川酒店,Others,103,2330,0.7540453074433657,3723.509442060086,8675777,6309394,14985171,2807.694822006473,3193,2019-12-31
台東桂田喜來登酒店,Others,278,4046,0.4851318944844125,2618.078348986654,10592745,14165667,25531251,1270.1133093525184,8618,2019-12-31
長榮桂冠酒店(基隆),Others,140,3625,0.8630952380952381,2517.452413793103,9125765,5833658,17825046,2172.80119047619,4340,2019-12-31
鈺通大飯店,Others,120,1225,0.3402777777777778,1701.491428571429,2084327,4819418,6934103,578.9797222222223,3720,2019-12-31
寶華大飯店,Others,78,180,0.07692307692307693,1642.405555555556,295633,0,297633,126.33888888888893,2418,2019-12-31
陸島酒店,Others,47,801,0.5680851063829787,1441.421972534332,1154579,128560,1283924,818.850354609929,1457,2019-12-31
Total,Total,28367,625571,0.71,3774.54,2361239677,2327790894,5281911196,2685.13,879377,2019-12-31
