Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
晶華酒店,Taipei,538,16678,0.91,5681.45,83091223,136897633,274440377,5148.16,14625,12/1/2019
板橋凱撒大飯店,Others,400,12400,0.8,4050.35,38794223,9043316,47924051,3232.85,9578,12/1/2019
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,187,5797,0.4,2749.39,6100897,8691035,16159453,1087.5,2219,12/1/2019
樂樂日暉溫泉酒店,Others,48,1488,0.22,2356.38,751685,0,751685,522,319,12/1/2019
歐華酒店,Taipei,112,3472,0.66,2920.23,6444949,6164469,14050614,1918.14,2207,12/1/2019
洛碁⼤飯店花華本館,Taipei,112,3472,0.87,1766.75,5144779,0,5144779,1531.18,2912,12/1/2019
海灣藝術酒店,Taichung,226,7006,0.43,1415.63,4118068,1439641,5718413,607.38,2909,12/1/2019
涵碧樓⼤飯店,Scenery,96,2976,0.8,13912.8,32096841,6523537,41867390,11144.74,2307,12/1/2019
漢來⼤飯店,Kaohsiung,535,16585,0.86,3015.06,41553597,70384885,130354952,2589.01,13782,12/1/2019
澎湖福朋喜來登酒店,Others,331,10261,0.3,2125.3,6369537,10013216,18318230,641.44,2997,12/1/2019
瑞穗天合國際觀光酒店,Hualien,198,6138,0.61,6812.14,24605434,12266839,42159372,4142.33,3612,12/1/2019
瓏⼭林台北中和飯店,Others,126,3906,0.47,2445.55,4379981,3330140,8876690,1158.73,1791,12/1/2019
知本老爺大酒店,Scenery,182,5642,0.84,3619.09,16665893,10270287,30823210,3052.36,4605,12/1/2019
碧特弗⼤飯店,Others,54,1674,0.31,2406.23,1191085,197490,1388575,735.24,495,12/1/2019
礁溪老爺大酒店,Scenery,197,6107,0.82,7197.46,34871705,23938947,70043952,5900.46,4845,12/1/2019
神旺⼤飯店,Taipei,268,8308,0.9,2247.16,16343614,28358942,48199568,2032.79,7273,12/1/2019
福容大飯店(台北一館),Taipei,120,3720,0.68,3029.5,7388960,11284085,19929603,2052.49,2439,12/1/2019
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4619,0.91,1822.73,7394814,4875612,12284011,1654.32,4057,12/1/2019
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5642,0.85,1627.33,7550824,4412869,12522108,1382.93,4640,12/1/2019
福容大飯店(淡水漁人碼頭),Others,198,6138,0.52,4276.27,13329133,16849839,32183539,2243.96,3117,12/1/2019
福容大飯店(福隆),Scenery,174,5394,0.31,3591.86,5869102,4612819,10638062,1124.35,1634,12/1/2019
福容大飯店(高雄),Kaohsiung,250,7750,0.69,1726.27,8873010,4903034,13806182,1183.07,5140,12/1/2019
福華大飯店,Taipei,606,18786,0.82,3964.91,58756000,48882000,127475000,3231.9,14819,12/1/2019
第一⼤飯店,Taipei,176,5456,0.75,1629.27,6468208,4632265,30711270,1225.04,3970,12/1/2019
綠舞國際觀光飯店,Others,104,3224,0.31,5582.5,5448519,4142233,10629404,1746.32,976,12/1/2019
美侖⼤飯店,Hualien,343,10633,0.56,2090.8,12024212,12176793,24916437,1168.53,5751,12/1/2019
美麗信花園酒店,Taipei,203,6293,0.9,2319.47,12722287,7522839,26819470,2089.05,5485,12/1/2019
美麗春天⼤飯店,Others,34,1054,0.31,2407.36,758317,261790,1020107,743.45,315,12/1/2019
義大皇家酒店,Kaohsiung,656,20336,0.57,2622,29274630,21885491,53884863,1487.53,11165,12/1/2019
義華酒店,Taipei,149,4619,0.47,3698.3,7729450,138014,9384897,1729.18,2090,12/1/2019
老爺大酒店,Taipei,202,6262,0.96,5220.1,30323574,26326859,63468953,5003.89,5809,12/1/2019
耐斯王⼦⼤飯店,Others,245,7595,0.64,2298.46,10733805,15346833,27316230,1460.38,4670,12/1/2019
花蓮亞士都飯店,Hualien,167,5177,0.42,1082.22,2285645,1290327,3590972,456.22,2112,12/1/2019
花蓮翰品酒店,Hualien,197,6107,0.7,2173.61,9040035,11878924,21825145,1529.62,4159,12/1/2019
華園大飯店,Kaohsiung,269,8339,0.81,1397.98,9119016,5050710,14854989,1129.99,6523,12/1/2019
華泰王子大飯店,Taipei,216,6696,0.89,2940.27,16865388,10463291,29677232,2602.68,5736,12/1/2019
蘭城晶英酒店,Others,193,5983,0.79,8686.73,39854705,34871737,84464422,6883.37,4588,12/1/2019
裕元花園酒店,Taichung,149,4619,0.88,3142.3,12393232,26948486,44521125,2772.54,3944,12/1/2019
豐邑喜來登大飯店,Taoyuan-Hsinchu-Miaoli,384,11904,0.24,4808.08,13159715,4435867,19198189,1142.34,2737,12/1/2019
豪景⼤酒店,Taipei,209,6479,0.75,2086.32,9872462,1194972,11330922,1574.56,4732,12/1/2019
趣淘漫旅,Scenery,198,6138,0.66,2739.6,10678958,3418213,15725108,1797.8,3898,12/1/2019
遠百企業觀光旅館,Others,40,1240,0.06,1002.82,71200,0,71200,59.33,71,12/1/2019
遠雄悅來大飯店,Hualien,381,11811,0.42,2815.84,13454076,10715512,29352340,1177.08,4778,12/1/2019
鈺通⼤飯店,Others,120,3720,0.34,1701.49,2084327,4819418,6934103,578.98,1225,12/1/2019
長榮桂冠酒店(台中),Taichung,354,10974,0.83,2251.13,19879720,26168736,51832896,1871.91,8831,12/1/2019
長榮鳳凰酒店(礁溪),Others,231,7161,0.73,5661.54,28511503,20284523,56140545,4114.21,5036,12/1/2019
阿里山賓館,Scenery,35,1085,0.52,5259.43,2855871,0,2855871,2719.88,543,12/1/2019
阿里山賓館(新館),Scenery,104,3224,0.85,5255.7,13943371,7941088,22349639,4469.03,2653,12/1/2019
陸島酒店,Others,47,1457,0.57,1441.42,1154579,128560,1283924,818.85,801,12/1/2019
陽明⼭中國麗緻⼤飯店,Scenery,47,1457,0.44,4169.43,2585045,2864170,7968442,1833.37,620,12/1/2019
雲品溫泉酒店⽇⽉潭,Scenery,211,6541,0.86,7598.13,41478188,24423793,70662485,6552.64,5459,12/1/2019
首都大飯店,Taipei,129,3999,0.66,2962.92,7596928,2911542,11167844,1963.03,2564,12/1/2019
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.8,6128.09,61746648,68602367,149323169,4900.53,10076,12/1/2019
香格里拉台南遠東國際大飯店,Others,331,10261,0.79,3468.33,27313078,29269563,63931877,2750.56,7875,12/1/2019
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.55,2090.4,6538768,5144229,12018715,1141.15,3128,12/1/2019
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.87,2000.58,23776904,43242187,69260190,1749.59,11885,12/1/2019
高雄圓山大飯店,Scenery,107,3317,0.62,2344.8,4652074,13605810,18992496,1449.24,1984,12/1/2019
⾼雄福華⼤飯店,Kaohsiung,271,8401,0.85,2228.31,15431079,25659627,45129470,1898.04,6925,12/1/2019
麒麟⼤飯店,Others,167,5177,0.47,4125.68,9744848,3357169,13362841,1945.08,2362,12/1/2019
麗尊⼤酒店,Kaohsiung,198,6138,0.61,2220.18,7979333,20053602,29231187,1343.32,3594,12/1/2019
龍⾕⼤飯店,Scenery,189,5859,0.38,1866.44,4040852,1455176,5815294,712.67,2165,12/1/2019
