Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
亞⼠都飯店,Taipei,40,1240,0.1,2265.69,292274,0,292274,235.7,129,7/1/2020
亞都麗緻⼤飯店,Taipei,209,6479,0.29,2614.97,4918764,12121760,20228893,759.19,1881,7/1/2020
兄弟⼤飯店,Taipei,250,7750,0.09,2980.07,2121810,37257935,43929142,273.78,712,7/1/2020
全國⼤飯店,Taichung,178,5518,0.42,2135.44,4999064,8037670,16528143,905.96,2341,7/1/2020
六福客棧,Taipei,230,7130,0.49,1372.37,4748390,0,5706441,665.97,3460,7/1/2020
凱撒⼤飯店,Scenery,281,8711,0.99,7140.54,61280107,8931821,74145217,7034.8,8582,7/1/2020
北投老爺酒店,Taipei,50,1550,0.56,3622.31,3151414,3187159,7568296,2033.17,870,7/1/2020
北投麗禧溫泉酒店,Taipei,66,2046,0.31,13064.36,8321997,4059273,15991054,4067.45,637,7/1/2020
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.68,3053.25,7169031,11957069,23934619,2083.41,2348,7/1/2020
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7905,0.65,1357.65,6937601,20416734,28752331,877.62,5110,7/1/2020
台中港酒店,Taichung,200,6200,0.77,2660.25,12676101,2139439,15580157,2044.53,4765,7/1/2020
台中福華⼤飯店,Taichung,155,4805,0.72,2558.08,8871415,7410175,19305772,1846.29,3468,7/1/2020
台中金典酒店,Taichung,222,6882,0.72,2875.85,14180824,15869591,38928446,2060.57,4931,7/1/2020
台北W飯店,Taipei,405,12555,0.27,5930.2,19848372,25205223,51270464,1580.91,3347,7/1/2020
台北中山雅樂軒酒店,Taipei,88,2728,0.51,1886.87,2603886,779386,3727090,954.5,1380,7/1/2020
台北凱撒⼤飯店,Taipei,478,14818,0.35,2027.3,10612902,15805590,30925276,716.22,5235,7/1/2020
台北君品大酒店,Taipei,286,8866,0.23,2855.62,5748355,43448219,53031264,648.36,2013,7/1/2020
台北君悅酒店,Taipei,850,26350,0.14,4950.74,17792962,64909432,96277426,675.25,3594,7/1/2020
台北寒舍喜來登⼤飯店,Taipei,688,21328,0.28,3033.46,18218954,82887164,115489635,854.23,6006,7/1/2020
台北寒舍艾美酒店,Taipei,160,4960,0.35,5203.13,8933778,42594270,57537940,1801.16,1717,7/1/2020
台北有園飯店,Taipei,56,1736,0.29,2307.2,1176673,0,1734067,677.81,510,7/1/2020
台北美福大飯店,Taipei,146,4526,0.25,4690.56,5342548,49560295,59907386,1180.41,1139,7/1/2020
台北花園⼤酒店,Taipei,241,7471,0.27,1524.1,3122886,15121045,20177760,418,2049,7/1/2020
台北華國大飯店,Taipei,326,10106,0.11,1608.35,1761140,13708286,16649792,174.27,1095,7/1/2020
台北萬豪酒店,Taipei,318,9858,0.38,4709.61,17745799,42754035,76830461,1800.14,3768,7/1/2020
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15996,0.2,2981.78,9476098,7356671,18949475,592.4,3178,7/1/2020
台南⼤員皇冠假⽇酒店,Others,230,7130,0.65,3435.04,16041655,12126056,31339097,2249.88,4670,7/1/2020
台南⼤飯店,Others,152,4712,0.57,2205.86,5940371,6020813,12711943,1260.69,2693,7/1/2020
台東桂⽥喜來登酒店,Others,278,8618,0.74,3476.43,22120517,16341972,41848856,2566.78,6363,7/1/2020
台糖⻑榮酒店(台南),Others,197,6107,0.81,2628.9,13026197,19442871,34165275,2132.99,4955,7/1/2020
合尊酒店 S Hotel,Taipei,101,3131,0.64,3056.09,6115240,2765217,9800456,1953.13,2001,7/1/2020
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,3968,0.62,5125.11,12597515,19782332,40559612,3174.78,2458,7/1/2020
名都觀光渡假大飯店,Scenery,97,3007,0.09,3121.76,830389,1331185,2230044,276.15,266,7/1/2020
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6758,0.06,3347.54,1355752,1931646,3605768,200.61,405,7/1/2020
國王大飯店,Taipei,97,3007,0.01,2255.41,72173,174599,293841,24,32,7/1/2020
國聯大飯店,Taipei,243,7533,0.26,1429.24,2834189,577669,3772061,376.24,1983,7/1/2020
國賓⼤飯店,Taipei,422,13082,0.27,1623.8,5644329,63413771,74184436,431.46,3476,7/1/2020
圓山大飯店,Taipei,473,14663,0.46,2622.22,17875680,40955749,71812142,1219.1,6817,7/1/2020
墾丁怡灣渡假酒店,Scenery,236,7316,0.55,3065.13,12373929,248405,13207400,1691.35,4037,7/1/2020
墾丁福華渡假飯店,Scenery,458,14198,0.82,4795.48,55689953,11781107,70576525,3922.38,11613,7/1/2020
⼤板根渡假酒店,Others,95,2945,0.96,4864.01,13750555,15213947,47297835,4669.12,2827,7/1/2020
天成⼤飯店,Taipei,225,6975,0.22,1772.45,2704755,21199416,26109874,387.78,1526,7/1/2020
太魯閣晶英酒店,Scenery,160,4960,0.73,9416.73,34258073,10425652,49814728,6906.87,3638,7/1/2020
娜路彎⼤酒店,Others,276,8556,0.89,4850,36806650,18766760,67487107,4301.85,7589,7/1/2020
寒舍艾麗酒店,Taipei,235,7285,0.61,3378.81,14907311,10469779,28307881,2046.3,4412,7/1/2020
寒軒國際大飯店,Kaohsiung,380,11780,0.37,1898.65,8274322,9864610,19044214,702.4,4358,7/1/2020
寶華⼤飯店,Others,78,2418,0.76,2281.08,4178939,24600,4205539,1728.26,1832,7/1/2020
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,7161,0.02,1726.94,221048,8449890,9338078,30.87,128,7/1/2020
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.17,2150.75,2841143,17159534,20136556,366.6,1321,7/1/2020
⼭泉⼤飯店,Others,146,4526,0.46,3166.1,6626644,845068,7864959,1464.13,2093,7/1/2020
幼獅⼤飯店,Others,55,1705,0.62,850.33,905600,0,957900,531.14,1065,7/1/2020
康華大飯店,Taipei,215,6665,0.05,1757.01,634279,7134881,8497930,95.17,361,7/1/2020
悅川酒店,Others,103,3193,0.84,3886.63,10470580,7085440,17556020,3279.23,2694,7/1/2020
慶泰大飯店,Taipei,150,4650,0,,0,829260,1071543,,0,7/1/2020
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.44,2833.75,14990522,24575127,44711783,1252.76,5290,7/1/2020
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.56,2314.3,10381937,27788338,41143101,1303.12,4486,7/1/2020
新⽵老爺⼤酒店,Taoyuan-Hsinchu-Miaoli,208,6448,0.52,2755.33,9285463,10804806,21355882,1440.05,3370,7/1/2020
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2790,0.5,5419.8,7555198,6894898,16975696,2707.96,1394,7/1/2020
日月行館,Scenery,92,2852,0.43,11271.16,13773360,1608257,15823039,4829.37,1222,7/1/2020
晶英國際⾏館,Kaohsiung,147,4557,0.31,7322.73,10376311,14404688,27432786,2277,1417,7/1/2020
晶華酒店,Taipei,538,16678,0.4,4001.23,26588151,134162936,208748044,1594.21,6645,7/1/2020
板橋凱撒⼤飯店,Others,400,12400,0.4,3144.18,15475633,8792742,24272664,1248.03,4922,7/1/2020
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5890,0.28,1633.23,2714426,7973898,11721334,460.85,1662,7/1/2020
樂樂⽇暉溫泉酒店,Others,48,1488,0.45,2528.05,1693793,0,1693793,1138.3,670,7/1/2020
歐華酒店,Taipei,112,3472,0.09,2296.85,730397,4129545,5364608,210.37,318,7/1/2020
海灣藝術酒店,Taichung,226,7006,0.03,1553.56,377514,0,392539,53.88,243,7/1/2020
涵碧樓⼤飯店,Scenery,96,2976,0.86,14868.82,38019583,8633137,53338562,12775.4,2557,7/1/2020
漢來⼤飯店,Kaohsiung,535,16585,0.52,2861.19,24589109,64558153,105680219,1482.61,8594,7/1/2020
澎湖福朋喜來登酒店,Others,331,10261,0.83,3728.28,31641921,27355465,65648470,3083.71,8487,7/1/2020
瑞穗天合國際觀光酒店,Hualien,198,6138,0.92,7212.67,40513595,22638742,73909811,6600.46,5617,7/1/2020
瓏山林台北中和飯店,Others,126,3906,0.14,1988.56,1115580,2144116,4151032,285.61,561,7/1/2020
知本老爺⼤酒店,Scenery,182,5642,0.93,4874.53,25527890,13003527,43806201,4524.62,5237,7/1/2020
碧特弗⼤飯店,Others,54,1674,0.12,2774.83,541092,127504,668596,323.23,195,7/1/2020
礁溪老爺大酒店,Scenery,197,6107,0.87,7402.62,39307934,27512626,82273027,6436.54,5310,7/1/2020
神旺大飯店,Taipei,268,8308,0.03,2699.51,588494,21716546,23616338,70.83,218,7/1/2020
福容大飯店(台北一館),Taipei,120,3720,0.14,2608.01,1345733,7053244,9217838,361.76,516,7/1/2020
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4619,0.25,2543.01,2893940,1283812,4188665,626.53,1138,7/1/2020
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5642,0.25,2238.45,3118157,3409444,6812684,552.67,1393,7/1/2020
福容大飯店(淡水漁人碼頭),Others,198,6138,0.64,4280.79,16891988,14158770,33404631,2752.03,3946,7/1/2020
福容大飯店(福隆),Scenery,174,5394,0.65,4581.12,16052260,9263608,25920136,2975.95,3504,7/1/2020
福容大飯店(高雄),Kaohsiung,250,7750,0.52,2218.91,8946635,2948532,11917303,1154.4,4032,7/1/2020
福華⼤飯店,Taipei,606,18786,0.23,2416.93,10593425,29054736,52799771,563.9,4383,7/1/2020
第一⼤飯店,Taipei,176,5456,0.06,1304.88,459317,3453854,18553370,84.19,352,7/1/2020
綠舞國際觀光飯店,Others,104,3224,0.91,3591.71,10548852,5315771,19855610,3271.98,2937,7/1/2020
美侖大飯店,Hualien,343,10633,0.61,2269.91,14736273,5749249,21070394,1385.9,6492,7/1/2020
美麗信花園酒店,Taipei,203,6293,0.38,1244.59,2958389,2936389,8837678,470.11,2377,7/1/2020
美麗春天大飯店,Others,34,1054,0.12,2788.98,343045,169020,512065,325.47,123,7/1/2020
義大皇家酒店,Kaohsiung,656,20336,0.64,3053.75,39714008,23656449,67557555,1952.89,13005,7/1/2020
義華酒店,Taipei,149,4619,0.17,2785,2236355,133588,2550172,484.16,803,7/1/2020
老爺大酒店,Taipei,202,6262,0.35,2589.84,5674344,18795923,28651511,906.16,2191,7/1/2020
耐斯王子大飯店,Others,245,7595,0.67,1837.25,9373663,12737857,22932286,1234.19,5102,7/1/2020
花蓮亞士都飯店,Hualien,167,5177,0.74,1334.03,5100000,2000000,7164081,985.13,3823,7/1/2020
花蓮翰品酒店,Hualien,197,6107,0.83,3375.97,17079054,9996796,27719833,2796.64,5059,7/1/2020
華園⼤飯店,Kaohsiung,269,8339,0.47,1600.43,6232071,2670341,9393913,747.34,3894,7/1/2020
華泰王子大飯店,Taipei,220,6820,0.21,1238.33,1746039,8284034,12047564,256.02,1410,7/1/2020
蘭城晶英酒店,Others,193,5983,0.91,9461.75,51698978,54832712,119108813,8640.98,5464,7/1/2020
裕元花園酒店,Taichung,149,4619,0.72,2978.92,9887038,25738551,40472097,2140.51,3319,7/1/2020
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11904,0.11,2832.68,3747630,3097418,7435631,314.82,1323,7/1/2020
豪景大酒店,Taipei,209,6479,0,2532.14,17725,0,454725,2.74,7,7/1/2020
趣淘漫旅,Scenery,198,6138,0.88,3187.01,17295884,4620344,25009192,2817.84,5427,7/1/2020
遠百企業觀光旅館,Others,40,1240,0.03,1014.63,41600,0,41600,33.55,41,7/1/2020
遠雄悅來大飯店,Hualien,381,11811,0.95,3578.33,40263324,21969203,74279743,3408.97,11252,7/1/2020
鈺通大飯店,Others,120,3720,0.33,2040.57,2483368,4165154,6665094,667.57,1217,7/1/2020
阿⾥⼭賓館,Scenery,35,1085,0.55,5842.31,3517071,0,3517071,3241.54,602,7/1/2020
阿里山賓館(新館),Scenery,104,3224,0.94,5687.84,17171580,12260903,29893949,5326.17,3019,7/1/2020
陸島酒店,Others,47,1457,0.79,1216.88,1394540,186240,1586840,957.13,1146,7/1/2020
陽明山中國麗緻大飯店,Scenery,47,1457,0.34,3717.2,1817710,2448818,6139709,1247.57,489,7/1/2020
雲品溫泉酒店日月潭,Scenery,211,6541,0.9,9054.27,53365850,28959636,88107983,8158.67,5894,7/1/2020
⾸都⼤飯店,Taipei,129,3999,0.15,2098.4,1261137,1635530,3412231,315.36,601,7/1/2020
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.19,4694.27,11669947,36048822,56417657,896.31,2486,7/1/2020
香格⾥拉台南遠東國際⼤飯店,Others,331,10261,0.75,3533.72,27114203,18914941,51763374,2642.45,7673,7/1/2020
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.54,2215.29,7097792,4356184,11630753,1198.75,3204,7/1/2020
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.59,2259.67,18649097,29722975,49696451,1328,8253,7/1/2020
高雄圓山大飯店,Scenery,107,3317,0.39,2843.64,3639857,9152368,14095339,1097.33,1280,7/1/2020
高雄福華大飯店,Kaohsiung,271,8401,0.55,2279.31,10566894,16737021,30442497,1257.81,4636,7/1/2020
麒麟⼤飯店,Others,167,5177,0.59,3184.33,9801354,3364648,13397642,1893.25,3078,7/1/2020
麗尊⼤酒店,Kaohsiung,188,5828,0.32,2379.77,4369252,8923874,13974972,749.7,1836,7/1/2020
龍谷大飯店,Scenery,189,5859,0.21,1914.34,2389100,1087057,3762150,407.77,1248,7/1/2020
⻄華⼤飯店,Taipei,343,10633,1,655.85,6973669,13742621,23807028,655.85,10633,8/1/2020
⻑榮桂冠酒店(台中),Taichung,354,10974,0.77,2292.21,19263702,26839749,51524473,1755.39,8404,8/1/2020
⻑榮桂冠酒店(基隆),Others,140,4340,0.75,3431.4,11230966,6822901,21028248,2587.78,3273,8/1/2020
⻑榮鳳凰酒店(礁溪),Others,231,7161,0.83,6228.64,36854858,21436424,66638298,5146.61,5917,8/1/2020
三德大飯店,Taipei,287,8897,0.23,1427.19,2884351,259415,11159331,324.19,2021,8/1/2020
亞⼠都飯店,Taipei,40,1240,0.12,2262.01,348349,0,348349,280.93,154,8/1/2020
亞都麗緻⼤飯店,Taipei,209,6479,0.41,2336.07,6204595,13576376,23196427,957.65,2656,8/1/2020
兄弟⼤飯店,Taipei,250,7750,0.13,3019.11,2964766,40594008,48595458,382.55,982,8/1/2020
全國⼤飯店,Taichung,178,5518,0.48,2276.53,6041915,9338823,17926868,1094.95,2654,8/1/2020
六福客棧,Taipei,230,7130,0.5,1727.8,6114675,0,6811489,857.6,3539,8/1/2020
凱撒⼤飯店,Scenery,281,8711,0.99,7847.5,67370790,10344698,81129028,7733.99,8585,8/1/2020
北投老爺酒店,Taipei,50,1550,0.71,3550.06,3926364,3819323,8967772,2533.14,1106,8/1/2020
北投麗禧溫泉酒店,Taipei,66,2046,0.38,13314.67,10318872,6167082,20033627,5043.44,775,8/1/2020
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.65,3085.38,6939020,14355046,26964360,2016.57,2249,8/1/2020
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7905,0.25,2824,5667762,25567166,32483884,716.98,2007,8/1/2020
台中港酒店,Taichung,200,6200,0.89,2733.23,15068286,3087823,19260655,2430.37,5513,8/1/2020
台中福華⼤飯店,Taichung,155,4805,0.79,2625.29,9973486,8814116,23053160,2075.65,3799,8/1/2020
台中金典酒店,Taichung,222,6882,0.79,2923.9,15891372,18267750,45528669,2309.12,5435,8/1/2020
台北W飯店,Taipei,405,12555,0.34,5969.62,25364936,27080262,59099844,2020.31,4249,8/1/2020
台北中山雅樂軒酒店,Taipei,88,2728,0.56,2052.58,3146608,1155134,4744334,1153.45,1533,8/1/2020
台北凱撒⼤飯店,Taipei,478,14818,0.56,2015.83,16822135,17611244,38678571,1135.25,8345,8/1/2020
台北君品大酒店,Taipei,286,8866,0.26,2856.92,6579486,44682411,54960398,742.1,2303,8/1/2020
台北君悅酒店,Taipei,850,26350,0.19,4440.36,22605895,74651344,111561237,857.91,5091,8/1/2020
台北寒舍喜來登⼤飯店,Taipei,688,21328,0.35,3125.97,23647968,78215749,116050170,1108.78,7565,8/1/2020
台北寒舍艾美酒店,Taipei,160,4960,0.32,5569.77,8783529,47296380,62447861,1770.87,1577,8/1/2020
台北有園飯店,Taipei,56,1736,0.41,2212.41,1559751,0,2201018,898.47,705,8/1/2020
台北美福大飯店,Taipei,146,4526,0.42,4453.36,8528192,57782908,70677571,1884.27,1915,8/1/2020
台北花園⼤酒店,Taipei,241,7471,0.38,1247.34,3542439,16766787,22537215,474.16,2840,8/1/2020
台北華國大飯店,Taipei,326,10106,0.37,2244.54,8452921,12158610,21429599,836.43,3766,8/1/2020
台北萬豪酒店,Taipei,318,9858,0.4,4235.87,16790992,44654995,85503945,1703.29,3964,8/1/2020
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15996,0.38,3013.73,18314425,10487398,33059919,1144.94,6077,8/1/2020
台南⼤員皇冠假⽇酒店,Others,230,7130,0.67,3753.22,17947889,15636758,37020267,2517.24,4782,8/1/2020
台南⼤飯店,Others,152,4712,0.62,2246.46,6521471,7984940,15409107,1384.01,2903,8/1/2020
台東桂⽥喜來登酒店,Others,278,8618,0.84,3402.34,24561475,20924069,49384677,2850.02,7219,8/1/2020
台糖⻑榮酒店(台南),Others,197,6107,0.81,2866.91,14205526,22774425,38567616,2326.11,4955,8/1/2020
合尊酒店 S Hotel,Taipei,101,3131,0.7,3026.31,6591308,3140738,10725656,2105.18,2178,8/1/2020
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,3968,0.84,4950.4,16465015,24707362,59105538,4149.45,3326,8/1/2020
名都觀光渡假大飯店,Scenery,97,3007,0.2,2495.35,1492221,2599643,4208010,496.25,598,8/1/2020
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6758,0.83,4462.4,25118828,22278201,52238599,3716.9,5629,8/1/2020
國王大飯店,Taipei,97,3007,0.02,2157.11,155312,191757,394271,51.65,72,8/1/2020
國聯大飯店,Taipei,243,7533,0.34,1414.49,3604117,658007,4710221,478.44,2548,8/1/2020
國賓⼤飯店,Taipei,422,13082,0.21,1939.05,5363421,66366900,76906325,409.98,2766,8/1/2020
圓山大飯店,Taipei,473,14663,0.66,2525.1,24420233,49957510,87797283,1665.43,9671,8/1/2020
墾丁怡灣渡假酒店,Scenery,234,7254,0.52,3448.35,13014066,536434,14151598,1794.05,3774,8/1/2020
墾丁福華渡假飯店,Scenery,458,14198,0.67,5650.78,53908426,11986019,68848846,3796.9,9540,8/1/2020
⼤板根渡假酒店,Others,95,2945,0.99,4925.03,14321996,18456426,56206360,4863.16,2908,8/1/2020
天成⼤飯店,Taipei,225,6975,0.45,1735.63,5434273,18288786,25686933,779.11,3131,8/1/2020
太魯閣晶英酒店,Scenery,160,4960,0.9,9464.45,42429115,12444533,60843977,8554.26,4483,8/1/2020
娜路彎⼤酒店,Others,276,8556,0.91,5571,43180821,19307165,77177113,5046.85,7751,8/1/2020
寒舍艾麗酒店,Taipei,235,7285,0.53,3642.19,14058852,11317783,28270391,1929.84,3860,8/1/2020
寒軒國際大飯店,Kaohsiung,380,11780,0.44,1885.88,9840529,11815525,22568108,835.36,5218,8/1/2020
寶華⼤飯店,Others,78,2418,0.8,2744.59,5316278,40860,5359138,2198.63,1937,8/1/2020
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,7161,0.04,2757.24,780300,10435165,11859278,108.97,283,8/1/2020
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.22,2259.34,3849908,16635570,20594246,496.76,1704,8/1/2020
⼭泉⼤飯店,Others,146,4526,0.84,2047.66,7807746,1186594,9467726,1725.09,3813,8/1/2020
幼獅⼤飯店,Others,53,1643,0.31,1868.79,956820,0,1002120,582.36,512,8/1/2020
康華大飯店,Taipei,215,6665,0.09,1755.55,1044555,7358230,8993763,156.72,595,8/1/2020
悅川酒店,Others,103,3193,0.84,4112.53,11021569,7439885,18461454,3451.79,2680,8/1/2020
慶泰大飯店,Taipei,150,4650,0,,0,2129061,2394585,,0,8/1/2020
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.6,2763.58,19737505,31587155,58323004,1649.47,7142,8/1/2020
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.55,2250.83,9939665,31526368,44535582,1247.6,4416,8/1/2020
新⽵老爺⼤酒店,Taoyuan-Hsinchu-Miaoli,208,6448,0.59,2578.29,9740797,11851921,23247383,1510.67,3778,8/1/2020
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2790,0.56,6603.32,10281369,9480334,22822698,3685.08,1557,8/1/2020
日月行館,Scenery,92,2852,0.35,13764.63,13805924,1748533,15830395,4840.79,1003,8/1/2020
晶英國際⾏館,Kaohsiung,147,4557,0.41,6453.95,12197972,15595135,30778920,2676.75,1890,8/1/2020
晶華酒店,Taipei,538,16678,0.59,4110.66,40732516,127061957,220374317,2442.29,9909,8/1/2020
板橋凱撒⼤飯店,Others,400,12400,0.65,3131.33,25247901,12587954,37838739,2036.12,8063,8/1/2020
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5890,0.44,1647.97,4279789,9939047,15494064,726.62,2597,8/1/2020
樂樂⽇暉溫泉酒店,Others,48,1488,0.75,2499.07,2806457,0,2806457,1886.06,1123,8/1/2020
歐華酒店,Taipei,112,3472,0.1,2577.78,899644,4840786,6361765,259.11,349,8/1/2020
海灣藝術酒店,Taichung,226,7006,0.27,2296.8,4272040,17460,4289500,609.77,1860,8/1/2020
涵碧樓⼤飯店,Scenery,96,2976,0.89,15479.83,40789345,9394693,57373228,13706.1,2635,8/1/2020
漢來⼤飯店,Kaohsiung,535,16585,0.58,2878.73,27699125,82774731,129221178,1670.13,9622,8/1/2020
澎湖福朋喜來登酒店,Others,331,10261,0.85,3676.45,31981465,29602997,69106905,3116.8,8699,8/1/2020
瑞穗天合國際觀光酒店,Hualien,198,6138,0.93,8582.25,49047572,23864428,84826183,7990.81,5715,8/1/2020
瓏山林台北中和飯店,Others,126,3906,0.15,1995.55,1159414,2430488,4712050,296.83,581,8/1/2020
知本老爺⼤酒店,Scenery,182,5642,0.96,5101.57,27533177,13840597,47054651,4880.04,5397,8/1/2020
碧特弗⼤飯店,Others,54,1674,0.09,3030.57,469739,91838,561577,280.61,155,8/1/2020
礁溪老爺大酒店,Scenery,197,6107,0.8,7340.97,36014813,17350081,67535642,5897.3,4906,8/1/2020
神旺大飯店,Taipei,268,8308,0.03,2555.44,666969,22085024,24078322,80.28,261,8/1/2020
福容大飯店(台北一館),Taipei,120,3720,0.13,2611.77,1308497,5594764,7525431,351.75,501,8/1/2020
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4619,0.68,1444.34,4569886,1739709,6317802,989.37,3164,8/1/2020
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5642,0.31,2285.57,3997468,3329991,7863210,708.52,1749,8/1/2020
福容大飯店(淡水漁人碼頭),Others,198,6138,0.66,4643.86,18737980,17221059,38813267,3052.78,4035,8/1/2020
福容大飯店(福隆),Scenery,174,5394,0.63,5318.72,18078333,9258049,28299517,3351.56,3399,8/1/2020
福容大飯店(高雄),Kaohsiung,250,7750,0.57,2257.95,10009507,3668977,13689845,1291.55,4433,8/1/2020
福華⼤飯店,Taipei,606,18786,0.3,2527.5,14384000,32424000,59891000,765.68,5691,8/1/2020
第一⼤飯店,Taipei,176,5456,0.15,1204.26,954980,3490010,23460499,175.03,793,8/1/2020
綠舞國際觀光飯店,Others,104,3224,0.78,4444.66,11213884,6445149,21540284,3478.25,2523,8/1/2020
美侖大飯店,Hualien,343,10633,0.58,2607.59,16203545,6261967,23246393,1523.89,6214,8/1/2020
美麗信花園酒店,Taipei,203,6293,0.53,1193.44,3950300,3303790,10600115,627.73,3310,8/1/2020
美麗春天大飯店,Others,34,1054,0.09,3038.86,297808,121742,419550,282.55,98,8/1/2020
義大皇家酒店,Kaohsiung,656,20336,0.71,3218.97,46401441,28070718,78989888,2281.74,14415,8/1/2020
義華酒店,Taipei,149,4619,0.15,3066,2094078,170423,2590677,453.36,683,8/1/2020
老爺大酒店,Taipei,202,6262,0.52,2263.76,7395691,20579395,32389673,1181.04,3267,8/1/2020
耐斯王子大飯店,Others,245,7595,0.68,2000.69,10391601,15439906,26985458,1368.22,5194,8/1/2020
花蓮亞士都飯店,Hualien,167,5177,0.76,1339.4,5300000,2354113,7720047,1023.76,3957,8/1/2020
花蓮翰品酒店,Hualien,197,6107,0.86,3712.66,19532308,10024873,30179559,3198.35,5261,8/1/2020
華園⼤飯店,Kaohsiung,269,8339,0.52,1618.13,7022665,2765671,10422821,842.15,4340,8/1/2020
華泰王子大飯店,Taipei,220,6820,0.21,1397.32,1991178,10235530,14557901,291.96,1425,8/1/2020
蘭城晶英酒店,Others,193,5983,0.95,10109.31,57441127,64655079,135192368,9600.72,5682,8/1/2020
裕元花園酒店,Taichung,149,4619,0.79,3020.32,10999991,27759056,43916890,2381.47,3642,8/1/2020
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11904,0.15,2762.81,4934376,3619687,9299819,414.51,1786,8/1/2020
豪景大酒店,Taipei,209,6479,0.01,2389.32,229375,0,575391,35.4,96,8/1/2020
趣淘漫旅,Scenery,198,6138,0.93,3402.09,19517766,4900865,27696493,3179.83,5737,8/1/2020
遠百企業觀光旅館,Others,40,1240,0.03,1019.05,42800,0,42800,34.52,42,8/1/2020
遠雄悅來大飯店,Hualien,381,11811,0.93,4282.15,46979497,24066412,84933406,3977.61,10971,8/1/2020
鈺通大飯店,Others,120,3720,0.37,2120.57,2934869,6170255,9129466,788.94,1384,8/1/2020
阿⾥⼭賓館,Scenery,35,1085,0.52,6167.38,3503071,0,3503071,3228.64,568,8/1/2020
阿里山賓館(新館),Scenery,104,3224,0.89,5936.56,17103229,11506369,29086649,5304.97,2881,8/1/2020
陸島酒店,Others,47,1457,0.91,1271.73,1685040,222880,1908890,1156.51,1325,8/1/2020
陽明山中國麗緻大飯店,Scenery,47,1457,0.48,3857.45,2696356,2803434,7793830,1850.62,699,8/1/2020
雲品溫泉酒店日月潭,Scenery,211,6541,0.86,10336.26,58172463,27705022,92287252,8893.51,5628,8/1/2020
⾸都⼤飯店,Taipei,129,3999,0.41,1643.42,2713282,2542635,5792434,678.49,1651,8/1/2020
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.32,4370.66,17998369,40378550,68351930,1382.36,4118,8/1/2020
香格⾥拉台南遠東國際⼤飯店,Others,331,10261,0.8,3730.31,30435571,24320681,61454373,2966.14,8159,8/1/2020
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.55,2477.8,8040470,3954622,12232046,1357.96,3245,8/1/2020
⾼雄國賓⼤飯店,Kaohsiung,453,14043,0.67,2290.85,21501906,32960215,55920224,1531.15,9386,8/1/2020
高雄圓山大飯店,Scenery,107,3317,0.45,2957.32,4456688,9731348,15448484,1343.59,1507,8/1/2020
高雄福華大飯店,Kaohsiung,271,8401,0.63,2329.14,12328133,20869506,36258015,1467.46,5293,8/1/2020
麒麟⼤飯店,Others,167,5177,0.59,3585.26,10996006,3068270,14320015,2124.01,3067,8/1/2020
麗尊⼤酒店,Kaohsiung,188,5828,0.41,2374.96,5716540,8243961,14632693,980.88,2407,8/1/2020
