Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
台北有園飯店,Taipei,56,1736,0.38,2225.16,1450807,0,7060087,835.72,652,2020-10-31
寒舍艾麗酒店,Taipei,235,7050,0.15,5607.79,6033987,12756669,20807727,855.88,1076,2020-11-30
龍⾕⼤飯店,Scenery,189,5481,0.14,2094.00,1582934,404012,2363259,288.76,756,2020-02-29
豪景大酒店,Taipei,209,6270,0.06,1646.73,645519,374120,1306938,102.95,392,2020-11-30
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.23,1897.00,2594604,2354998,4999607,438.21,1368,2020-03-31
第一⼤飯店,Taipei,176,5456,0.04,1297.00,258113,2774348,16824311,47.34,199,2020-05-31
娜路彎⼤酒店,Others,276,8556,0.61,5468.00,28304446,12880966,46685777,3308.14,5176,2020-01-31
台北君悅酒店,Taipei,850,26350,0.35,5098.12,47193314,106571130,173492421,1791.02,9257,2020-12-31
香格⾥拉台南遠東國際⼤飯店,Others,331,9930,0.34,3122.00,10610041,6834571,20073614,1068.66,3399,2020-04-30
神旺⼤飯店,Taipei,268,8308,0.02,2265.00,421328,23208519,24879772,50.74,186,2020-05-31
花蓮翰品酒店,Hualien,197,6107,0.44,1961.00,5277695,4802578,10503728,864.02,2691,2020-03-31
晶悅國際飯店,Taoyuan-Hsinchu-Miaoli,388,12028,0.00,0.00,0,1786095,1964704,0.00,0,2020-05-31
三德大飯店,Taipei,287,8897,0.23,1427.19,2884351,259415,11159331,324.19,2021,2020-08-31
台北W飯店,Taipei,405,12150,0.22,5925.00,15908549,19559974,41023340,1309.43,2685,2020-06-30
台北凱撒⼤飯店,Taipei,478,14340,0.05,1656.00,1194195,3009000,8684097,83.30,721,2020-04-30
晶華酒店,Taipei,538,16140,0.34,4079.00,22534481,106378805,171604614,1396.24,5525,2020-06-30
台北花園⼤酒店,Taipei,241,6989,0.39,2218.00,6116114,12280407,20301516,875.22,2758,2020-02-29
台北美福⼤飯店,Taipei,73,2117,0.42,6046.00,5411585,31128374,40308512,2556.25,895,2020-02-29
香格里拉台南遠東國際大飯店,Others,331,9930,0.60,3509.71,21068787,25765974,52678726,2121.73,6003,2020-11-30
合尊酒店,Taipei,101,3030,0.57,3025.00,5254530,2034900,8023445,1734.23,1737,2020-06-30
美麗信花園酒店,Taipei,203,6293,0.69,2197.00,9487208,7520101,22477404,1507.80,4319,2020-01-31
陸島酒店,Others,47,1410,0.02,1426.00,37071,2880,41701,26.24,26,2020-04-30
台中金典酒店,Taichung,222,6882,0.72,2944.45,14689844,20632363,46909472,2134.53,4989,2020-10-31
歐華酒店,Taipei,112,3472,0.09,2296.85,730397,4129545,5364608,210.37,318,2020-07-31
⾼雄圓⼭⼤飯店,Scenery,107,3103,0.25,2292.00,1767233,5866198,8165274,569.56,771,2020-02-29
新竹老爺大酒店,Taoyuan-Hsinchu-Miaoli,208,6240,0.44,2473.05,6726695,10886382,18387720,1078.00,2720,2020-09-30
台北花園大酒店,Taipei,241,7471,0.38,1247.34,3542439,16766787,22537215,474.16,2840,2020-08-31
台中港酒店,Taichung,200,6200,0.44,2418.00,6562068,873953,8016844,1058.36,2714,2020-03-31
義大皇家酒店,Kaohsiung,656,20336,0.61,2850.53,35571814,25610231,64269054,1749.20,12479,2020-10-31
墾丁怡灣渡假酒店,Scenery,234,7254,0.18,2297.00,2988245,161909,3316620,411.85,1301,2020-05-31
老爺大酒店,Taipei,202,6262,0.51,2419.19,7765614,29759980,42042885,1240.12,3210,2020-10-31
幼獅大飯店,Others,55,1705,0.62,850.33,905600,0,957900,531.14,1065,2020-07-31
綠舞國際觀光飯店,Others,104,3224,0.78,4444.66,11213884,6445149,21540284,3478.25,2523,2020-08-31
龍谷大飯店,Scenery,189,5859,0.22,2123.29,2781515,936038,3989290,474.74,1310,2020-08-31
台中港酒店,Taichung,200,6200,0.89,2733.23,15068286,3087823,19260655,2430.37,5513,2020-08-31
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,3840,0.52,4751.76,9408475,16179926,33474733,2450.12,1980,2020-09-30
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2790,0.69,9720.00,18690871,14537090,45680427,6699.02,1923,2020-01-31
香格⾥拉台南遠東國際⼤飯店,Others,331,10261,0.78,4371.00,34842316,37837732,81391615,3395.39,7971,2020-01-31
寶華大飯店,Others,78,2418,0.76,2281.08,4178939,24600,4205539,1728.26,1832,2020-07-31
⼤億麗緻酒店,Others,315,9765,0.40,2501.00,9693859,19582543,32232046,992.65,3876,2020-05-31
台北W飯店,Taipei,405,11745,0.21,7791.00,19523352,17897528,42704839,1662.60,2506,2020-02-29
麗尊⼤酒店,Kaohsiung,188,5828,0.20,2070.00,2448984,10871826,13765692,420.21,1183,2020-03-31
日月行館,Scenery,92,2760,0.22,13153.89,7839719,850636,8863896,2840.48,596,2020-09-30
晶英國際行館,Kaohsiung,147,4557,0.38,6965.15,12028820,15240672,30204970,2639.64,1727,2020-10-31
福容⼤飯店台北一館,Taipei,120,3600,0.11,2649.00,1075553,7824406,9815893,298.81,406,2020-06-30
台東桂⽥喜來登酒店,Others,278,8062,0.41,3138.00,10250432,8822797,20760299,1271.52,3267,2020-02-29
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,5921,0.45,2916.00,7708170,6378610,14337587,1301.70,2643,2020-01-31
台中港酒店,Taichung,200,6200,0.42,2521.00,6579352,1073050,8303167,1061.34,2610,2020-05-31
台北華國⼤飯店,Taipei,326,9780,0.06,1883.00,1122468,6552844,8457149,114.67,596,2020-04-30
台糖⻑榮酒店(台南),Others,197,6107,0.67,3390.00,13918639,31753676,47774745,2279.10,4106,2020-01-31
台中金典酒店,Taichung,222,6882,0.72,2875.85,14180824,15869591,38928446,2060.57,4931,2020-07-31
漢來大飯店,Kaohsiung,535,16585,0.60,2794.63,27884811,83583068,129667173,1681.33,9978,2020-12-31
豪景⼤酒店,Taipei,209,6479,0.04,1622.00,429934,440320,1115432,66.34,265,2020-03-31
康華⼤飯店,Taipei,215,6450,0.04,1579.00,456303,5481051,6234393,70.74,289,2020-06-30
蘭城晶英酒店,Others,193,5790,0.66,8951.00,34021730,43035292,86188627,5876.33,3801,2020-06-30
⻑榮桂冠酒店(台中),Taichung,354,10620,0.22,1980.00,4574901,6604245,12680299,430.65,2310,2020-04-30
台北萬豪酒店,Taipei,318,9222,0.25,5265.00,12061741,28377915,48863410,1307.83,2291,2020-02-29
陸島酒店,Others,47,1410,0.40,1553.01,868130,87440,958820,615.70,559,2020-11-30
亞士都飯店,Taipei,40,1240,0.10,2265.69,292274,0,292274,235.70,129,2020-07-31
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7500,0.20,1701.00,2500505,23244246,25833187,333.40,1470,2020-06-30
福容大飯店 桃園,Taoyuan-Hsinchu-Miaoli,182,5642,0.25,2238.45,3118157,3409444,6812684,552.67,1393,2020-07-31
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,14964,0.42,2438.00,15330379,9833194,27750262,1024.69,6289,2020-02-29
台北美福⼤飯店,Taipei,146,4526,0.13,4671.00,2742163,22782377,27659790,605.83,587,2020-03-31
幼獅大飯店,Others,55,1650,0.31,1267.38,648900,0,680400,393.27,512,2020-09-30
礁溪老爺大酒店,Scenery,197,6107,0.87,7402.62,39307934,27512626,82273027,6436.54,5310,2020-07-31
台北W飯店,Taipei,405,12555,0.69,8826.00,76705765,69996870,164471272,6109.36,8691,2020-01-31
裕元花園酒店,Taichung,149,4619,0.72,2978.92,9887038,25738551,40472097,2140.51,3319,2020-07-31
台南⼤員皇冠假⽇酒店,Others,230,6900,0.47,2681.00,8744106,5906199,16482315,1267.58,3262,2020-04-30
陸島酒店,Others,47,1457,0.36,1267.80,657990,82560,741687,451.61,519,2020-12-31
台糖⻑榮酒店(台南),Others,197,5910,0.23,2141.00,2934978,5614913,9093269,496.71,1371,2020-04-30
幼獅大飯店,Others,55,1705,0.11,1951.85,368900,0,387880,216.36,189,2020-12-31
涵碧樓大飯店,Scenery,96,2880,0.86,15218.82,37620918,8811600,51974799,13062.82,2472,2020-11-30
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.44,2833.75,14990522,24575127,44711783,1252.76,5290,2020-07-31
遠雄悅來⼤飯店,Hualien,381,11811,0.29,2702.00,9135386,5273229,17539237,773.58,3381,2020-03-31
晶華酒店,Taipei,538,16678,0.58,3717.15,36160449,147591074,204925670,2168.15,9728,2020-12-31
台北萬豪酒店,Taipei,318,9540,0.15,4970.00,7082626,35577115,54545967,742.52,1425,2020-06-30
晶華酒店,Taipei,538,16678,0.24,4071.00,16095438,96136436,169239519,965.23,3954,2020-05-31
悅川酒店,Others,103,3193,0.61,4166.00,8090251,8377490,16467741,2533.76,1942,2020-01-31
陽明⼭中國麗緻⼤飯店,Scenery,47,1363,0.34,3785.00,1779101,1762968,5485030,1305.07,470,2020-02-29
新竹國賓大飯店,Taoyuan-Hsinchu-Miaoli,257,7710,0.32,2879.57,6994468,34840703,44630846,907.19,2429,2020-09-30
瓏⼭林台北中和飯店,Others,126,3906,0.06,1993.00,466395,1648605,2822080,119.38,234,2020-05-31
第一大飯店,Taipei,176,5456,0.39,1449.20,3085343,2970165,25358755,565.50,2129,2020-10-31
台北萬豪酒店,Taipei,318,9858,0.50,4352.23,21513064,89150216,140128120,2182.29,4943,2020-12-31
福容⼤飯店台北一館,Taipei,120,3480,0.15,2756.00,1410966,5178456,7164688,405.41,512,2020-02-29
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,5730,0.39,2306.00,5092455,2540192,7863217,888.50,2208,2020-06-30
寒軒國際大飯店,Kaohsiung,380,11780,0.43,1994.07,10179718,15417114,26546323,864.15,5105,2020-12-31
Total,Total,27962,866822,0.52,3550.45,1590018735,2098826841,4166579142,1834.31,447836,2020-10-31
名都觀光渡假⼤飯店,Scenery,97,3007,0.02,1363.00,74949,396181,488338,24.94,55,2020-03-31
首都大飯店,Taipei,129,3999,0.41,1643.42,2713282,2542635,5792434,678.49,1651,2020-08-31
北投麗禧溫泉酒店,Taipei,66,2046,0.14,13319.00,3902600,2652798,10546141,1907.28,293,2020-05-31
台北花園⼤酒店,Taipei,241,7471,0.86,2552.00,16397743,29927856,50418930,2194.72,6425,2020-01-31
墾丁福華渡假飯店,Scenery,458,13740,0.71,3242.61,31534357,12368821,45427607,2295.08,9725,2020-09-30
天成大飯店,Taipei,225,6975,0.58,1738.58,7093426,28078578,38144306,1016.98,4080,2020-12-31
台南大員皇冠假日酒店,Others,231,6930,0.65,3383.12,15132689,17275944,35640465,2183.65,4473,2020-09-30
龍⾕⼤飯店,Scenery,189,5859,0.07,1432.00,577026,296667,1076883,98.52,403,2020-05-31
陸島酒店,Others,47,1410,0.74,1527.85,1599660,169200,1770160,1134.51,1047,2020-09-30
尊爵天際大飯店,Taoyuan-Hsinchu-Miaoli,250,7500,0.26,2049.35,3922460,22214588,26267070,522.99,1914,2020-11-30
花蓮翰品酒店,Hualien,197,6107,0.57,2295.19,8007932,9832015,18571521,1311.27,3489,2020-12-31
樂樂⽇暉溫泉酒店,Others,48,1440,0.06,1959.00,162604,0,162604,112.84,83,2020-04-30
華泰王⼦⼤飯店,Taipei,211,6119,0.33,2672.00,5466694,7152803,14341241,893.52,2046,2020-02-29
板橋凱撒大飯店,Others,400,12000,0.47,3487.26,19594930,9711975,29317653,1632.91,5619,2020-11-30
台北華國大飯店,Taipei,326,10106,0.37,2244.54,8452921,12158610,21429599,836.43,3766,2020-08-31
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.62,5234.00,11142790,26907026,43722134,3238.28,2129,2020-01-31
台北君悅酒店,Taipei,850,24650,0.22,5306.00,29013822,51604315,94070765,1176.87,5468,2020-02-29
⻑榮鳳凰酒店(礁溪),Others,231,7161,0.45,4343.00,13920350,12369836,31346695,1943.93,3205,2020-05-31
福容大飯店 桃園,Taoyuan-Hsinchu-Miaoli,182,5460,0.31,2048.91,3472908,3705876,7535646,636.06,1695,2020-11-30
國聯大飯店,Taipei,243,7533,0.34,1414.49,3604117,658007,4710221,478.44,2548,2020-08-31
合尊酒店,Taipei,101,3030,0.67,3249.11,6579443,3460070,11009124,2171.43,2025,2020-09-30
神旺⼤飯店,Taipei,268,8308,0.73,2607.00,15769951,47315247,68292805,1897.90,6048,2020-01-31
台北寒舍艾美酒店,Taipei,160,4800,0.23,6080.22,6572717,43296578,55544819,1369.32,1081,2020-09-30
⾼雄福華⼤飯店,Kaohsiung,271,7859,0.42,2317.00,7641943,12953423,22785705,972.21,3298,2020-02-29
台北中山雅樂軒酒店,Taipei,88,2728,0.62,2260.38,3815513,920006,5238278,1398.65,1688,2020-10-31
裕元花園酒店,Taichung,149,4619,0.65,3611.00,10888318,41075759,57149352,2356.90,3015,2020-01-31
瓏山林台北中和飯店,Others,126,3906,0.15,1995.55,1159414,2430488,4712050,296.83,581,2020-08-31
⼤億麗緻酒店,Others,315,9450,0.13,4625.00,5799882,5317373,13231303,613.74,1254,2020-04-30
亞都麗緻⼤飯店,Taipei,209,6270,0.06,3624.00,1330079,7760155,12493527,212.00,367,2020-04-30
慶泰大飯店,Taipei,150,4500,0.17,1514.84,1125528,2559755,3962710,250.12,743,2020-11-30
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.12,4621.00,7417382,18418015,31459754,569.77,1605,2020-03-31
樂樂日暉溫泉酒店,Others,48,1488,0.75,2499.07,2806457,0,2806457,1886.06,1123,2020-08-31
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15996,0.42,3132.73,20816980,12783318,37676408,1301.39,6645,2020-10-31
龍谷大飯店,Scenery,189,5859,0.21,1914.34,2389100,1087057,3762150,407.77,1248,2020-07-31
美侖大飯店,Hualien,343,10633,0.58,2607.59,16203545,6261967,23246393,1523.89,6214,2020-08-31
華園大飯店,Kaohsiung,269,8339,0.52,1618.13,7022665,2765671,10422821,842.15,4340,2020-08-31
凱撒大飯店,Scenery,281,8711,0.99,7140.54,61280107,8931821,74145217,7034.80,8582,2020-07-31
馥藝⾦鬱⾦香酒店,Taoyuan-Hsinchu-Miaoli,191,5539,0.34,2162.00,4089599,2363149,6536308,738.54,1892,2020-02-29
台中港酒店,Taichung,200,6200,0.47,2926.00,8569486,3416903,12775774,1382.24,2929,2020-01-31
麗尊大酒店,Kaohsiung,188,5640,0.51,2036.00,5879968,12186717,18799326,1042.55,2888,2020-11-30
台中⾦典酒店,Taichung,222,6660,0.26,2404.00,4206638,5144922,12655840,631.77,1750,2020-04-30
日勝生加賀屋國際溫泉飯店,Taipei,90,2790,0.50,5419.80,7555198,6894898,16975696,2707.96,1394,2020-07-31
福容⼤飯店淡⽔漁⼈碼頭,Others,198,6138,0.13,2738.00,2206877,7309487,10329824,359.50,806,2020-03-31
高雄國賓大飯店,Kaohsiung,453,13590,0.63,2091.63,17992203,34789420,54272679,1323.93,8602,2020-11-30
花蓮亞⼠都飯店,Hualien,167,5177,0.19,898.00,860000,360000,1236226,166.13,958,2020-05-31
阿⾥⼭賓館,Scenery,35,1050,0.51,4612.00,2481376,0,2481376,2363.19,538,2020-06-30
福容大飯店 台北一館,Taipei,120,3720,0.14,2608.01,1345733,7053244,9217838,361.76,516,2020-07-31
北投麗禧溫泉酒店,Taipei,66,1980,0.43,12511.65,10772533,6022562,21728243,5440.67,861,2020-09-30
合尊酒店,Taipei,101,3131,0.23,3503.00,2522518,802012,3694475,805.69,720,2020-03-31
國王大飯店,Taipei,97,3007,0.01,2255.41,72173,174599,293841,24.00,32,2020-07-31
花蓮翰品酒店,Hualien,197,5910,0.90,2489.39,13270933,9901910,23884396,2245.50,5331,2020-09-30
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2790,0.56,3496.00,5478761,5946013,14121641,1963.35,1567,2020-05-31
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11580,0.62,2103.47,15023011,30899325,50950829,1297.32,7142,2020-09-30
知本老爺⼤酒店,Scenery,182,5278,0.93,4459.00,21767809,11467064,37562051,4124.58,4882,2020-02-29
海灣藝術酒店,Taichung,226,6780,0.01,1888.00,113259,163901,1577224,16.61,60,2020-04-30
慶泰大飯店,Taipei,150,4650,0.12,1413.90,757853,2743312,3770017,162.98,536,2020-10-31
三德大飯店,Taipei,287,8610,0.51,3598.70,15899075,2744342,21233015,1846.58,4418,2020-09-30
美麗春天⼤飯店,Others,34,1054,0.03,2753.00,93587,26003,119590,88.92,34,2020-03-31
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7905,0.64,2975.46,15112383,16372944,32456680,1911.75,5079,2020-10-31
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2790,0.34,4768.00,4510723,4241612,11779140,1616.83,946,2020-03-31
台北W飯店,Taipei,405,12555,0.42,6817.36,35968369,46898960,93321276,2864.86,5276,2020-12-31
⻑榮桂冠酒店(台中),Taichung,354,10266,0.48,2215.00,10926828,13185257,26987966,1064.09,4932,2020-02-29
香格里拉台北遠東國際大飯店,Taipei,420,12600,0.19,4858.85,11607793,40988992,62179549,921.25,2389,2020-11-30
晶華酒店,Taipei,538,16678,0.40,4001.23,26588151,134162936,208748044,1594.21,6645,2020-07-31
遠百企業觀光旅館,Others,40,1200,0.04,1019.05,42800,0,42800,35.67,42,2020-11-30
老爺⼤酒店,Taipei,202,6262,0.82,4777.00,24563446,46598049,78002785,3922.39,5142,2020-01-31
⻑榮鳳凰酒店(礁溪),Others,231,6930,0.61,4593.00,19285244,14622446,39863916,2782.90,4199,2020-06-30
凱撒⼤飯店,Scenery,281,8711,0.87,5180.00,39045751,8550758,49451114,4482.25,7538,2020-01-31
台東桂⽥喜來登酒店,Others,278,8618,0.26,2834.00,6433776,6182226,13893993,746.48,2270,2020-05-31
⻑榮鳳凰酒店(礁溪),Others,231,7161,0.79,6807.00,38482405,25296411,72131834,5373.45,5653,2020-01-31
悅川酒店,Others,103,3193,0.71,2372.00,5412001,6383080,11795081,1695.27,2282,2020-05-31
涵碧樓大飯店,Scenery,96,2976,0.86,14868.82,38019583,8633137,53338562,12775.40,2557,2020-07-31
麒麟⼤飯店,Others,167,5177,0.09,2865.00,1357830,416520,1983910,262.43,474,2020-03-31
全國大飯店,Taichung,178,5518,0.46,2274.40,5751967,10111067,17809259,1042.40,2529,2020-10-31
福容大飯店 桃園,Taoyuan-Hsinchu-Miaoli,182,5642,0.31,2285.57,3997468,3329991,7863210,708.52,1749,2020-08-31
尊爵天際大飯店,Taoyuan-Hsinchu-Miaoli,250,7500,0.25,2032.40,3800584,30997608,34941112,506.74,1870,2020-09-30
天成⼤飯店,Taipei,225,6750,0.07,1511.00,709999,5398271,6533990,105.17,470,2020-04-30
瑞穗天合國際觀光酒店,Hualien,198,6138,0.52,9701.00,30772147,13282691,49456575,5013.48,3172,2020-01-31
娜路彎大酒店,Others,276,8556,0.91,5571.00,43180821,19307165,77177113,5046.85,7751,2020-08-31
悅川酒店,Others,103,3193,0.64,4037.49,8220339,5788168,14008507,2574.49,2036,2020-12-31
海灣藝術酒店,Taichung,226,7006,0.75,2160.69,11425715,0,11514571,1630.85,5288,2020-10-31
福容大飯店 桃園,Taoyuan-Hsinchu-Miaoli,182,5460,0.33,2070.77,3692175,8468412,12536801,676.22,1783,2020-09-30
台北有園飯店,Taipei,56,1736,0.08,2334.00,343027,0,1323174,197.69,147,2020-05-31
陸島酒店,Others,47,1363,0.04,1664.00,88178,6000,94178,64.73,53,2020-02-29
⻑榮桂冠酒店(基隆),Others,140,4060,0.34,2932.00,3999236,1574085,7640340,985.15,1364,2020-02-29
國賓大飯店,Taipei,422,12660,0.14,2140.71,3857566,66699663,76356047,304.71,1802,2020-11-30
亞士都飯店,Taipei,40,1200,0.11,2224.49,282510,0,282510,235.42,127,2020-09-30
台北萬豪酒店,Taipei,318,9858,0.40,4235.87,16790992,44654995,85503945,1703.29,3964,2020-08-31
阿⾥⼭賓館(新館),Scenery,104,3224,0.44,4336.00,6187873,3579418,10008792,1919.11,1427,2020-05-31
花蓮翰品酒店,Hualien,197,5713,0.77,2336.00,10241372,5863344,16607896,1792.65,4384,2020-02-29
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11580,0.46,2923.46,15584985,33053777,54745126,1345.85,5331,2020-11-30
寒軒國際⼤飯店,Kaohsiung,380,11780,0.54,2439.00,15609856,28663993,45592491,1325.11,6400,2020-01-31
雲品溫泉酒店⽇⽉潭,Scenery,211,6330,0.29,8994.00,16450597,9173480,27420087,2598.37,1829,2020-04-30
華園⼤飯店,Kaohsiung,269,8070,0.08,1526.00,978194,1309173,2585479,121.16,641,2020-04-30
陸島酒店,Others,47,1457,0.02,1212.00,33940,4160,38100,23.27,28,2020-05-31
花蓮亞⼠都飯店,Hualien,167,5010,0.57,913.00,2600000,1230000,3872506,519.04,2848,2020-06-30
台東桂田喜來登酒店,Others,290,8700,0.66,2635.77,15021255,19161135,36722848,1726.58,5699,2020-11-30
墾丁福華渡假飯店,Scenery,458,13282,0.44,2547.00,14938990,5987893,21729744,1125.01,5866,2020-02-29
陽明山中國麗緻大飯店,Scenery,47,1457,0.49,4184.50,2983549,2542720,7653007,2047.73,713,2020-10-31
國聯大飯店,Taipei,243,7290,0.34,1337.49,3345065,422920,4162654,458.86,2501,2020-11-30
趣淘漫旅,Scenery,198,5940,0.83,2558.46,12628548,4098780,18643786,2126.02,4936,2020-09-30
北投麗禧溫泉酒店,Taipei,66,2046,0.65,14106.43,18888512,7660430,34159917,9231.92,1339,2020-10-31
板橋凱撒⼤飯店,Others,400,12400,0.74,4035.00,37068701,14513625,51640612,2989.13,9186,2020-01-31
北投麗禧溫泉酒店,Taipei,66,2046,0.12,16327.00,3934845,2792698,10468558,1923.32,241,2020-03-31
亞都麗緻⼤飯店,Taipei,209,6479,0.64,4082.00,17030812,21325739,46279942,2628.40,4172,2020-01-31
南方莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.68,3053.25,7169031,11957069,23934619,2083.41,2348,2020-07-31
國聯大飯店,Taipei,243,7533,0.35,1320.17,3519562,407615,4344413,467.22,2666,2020-10-31
康華⼤飯店,Taipei,215,6665,0.43,2580.00,7351665,16617738,25373315,1102.95,2849,2020-01-31
涵碧樓大飯店,Scenery,96,2880,0.81,15321.81,35868347,8760272,51831255,12454.29,2341,2020-09-30
名都觀光渡假大飯店,Scenery,97,3007,0.20,2495.35,1492221,2599643,4208010,496.25,598,2020-08-31
台北凱撒大飯店,Taipei,478,14818,0.35,2027.30,10612902,15805590,30925276,716.22,5235,2020-07-31
⻑榮桂冠酒店(台中),Taichung,354,10974,0.20,2043.00,4540995,8309842,15202430,413.91,2223,2020-03-31
太魯閣晶英酒店,Scenery,160,4960,0.90,9464.45,42429115,12444533,60843977,8554.26,4483,2020-08-31
香格里拉台北遠東國際大飯店,Taipei,420,13020,0.34,5340.59,23541302,68538248,109216672,1808.09,4408,2020-12-31
耐斯王⼦⼤飯店,Others,245,7350,0.13,2261.00,2233441,4059355,6534359,303.88,988,2020-04-30
麒麟⼤飯店,Others,167,5177,0.33,5121.00,8791989,1334699,10340438,1698.64,1717,2020-01-31
鈺通⼤飯店,Others,120,3720,0.10,1563.00,606330,2701028,3322281,163.02,388,2020-05-31
台北華國⼤飯店,Taipei,326,9780,0.14,1823.00,2469773,13413708,16882436,252.49,1355,2020-06-30
高雄圓山大飯店,Scenery,107,3210,0.46,2455.34,3626537,13142984,18015374,1129.76,1477,2020-11-30
綠舞國際觀光飯店,Others,104,3120,0.58,4713.66,8588281,4763993,15006893,2752.65,1822,2020-11-30
圓⼭⼤飯店,Taipei,500,15500,0.69,3923.00,41850353,76393973,131547661,2699.81,10667,2020-01-31
亞⼠都飯店,Taipei,40,1240,0.22,2280.00,624806,0,624806,503.88,274,2020-01-31
華園大飯店,Kaohsiung,269,8070,0.45,1324.87,4814575,2643491,7792072,596.60,3634,2020-11-30
樂樂⽇暉溫泉酒店,Others,48,1440,0.12,2303.00,400729,0,400729,278.20,174,2020-06-30
大板根渡假酒店,Others,95,2850,0.92,4895.03,12839668,17493575,49497649,4505.15,2623,2020-09-30
華泰王⼦⼤飯店,Taipei,220,6820,0.09,1004.00,593114,9006182,11305201,87.05,591,2020-05-31
綠舞國際觀光飯店,Others,104,3120,0.49,4933.38,7557936,4233762,13703371,2422.42,1532,2020-09-30
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7453,0.37,3054.00,8495231,19917094,31161890,1140.06,2782,2020-02-29
豐邑喜來登大飯店,Taoyuan-Hsinchu-Miaoli,384,11904,0.15,2653.91,4739885,3816176,9257912,398.18,1786,2020-10-31
國王大飯店,Taipei,97,3007,0.11,1297.00,442277,216438,703415,147.08,341,2020-12-31
天成大飯店,Taipei,225,6975,0.22,1772.45,2704755,21199416,26109874,387.78,1526,2020-07-31
長榮桂冠酒店(台中),Taichung,354,10974,0.76,2044.01,16953042,20075137,41696220,1544.84,8294,2020-07-31
福容⼤飯店桃園,Taoyuan-Hsinchu-Miaoli,182,5460,0.20,2135.00,2384291,4628128,7256087,436.82,1117,2020-06-30
名⼈堂花園⼤飯店,Taoyuan-Hsinchu-Miaoli,128,3968,0.07,5749.00,1540799,6949071,11886388,388.06,268,2020-03-31
歐華酒店,Taipei,112,3248,0.18,2958.00,1757175,3898077,6291793,541.02,594,2020-02-29
福容大飯店 台北一館,Taipei,120,3600,0.17,2498.51,1489110,6822930,9030013,413.64,596,2020-11-30
海灣藝術酒店,Taichung,226,7006,0.02,1948.00,214244,593674,1044646,30.58,110,2020-05-31
耐斯王子大飯店,Others,245,7595,0.66,2318.60,11690384,12526935,25467991,1539.22,5042,2020-10-31
Total,Total,27974,867194,0.52,3708.43,1687935933,2002761137,4226203338,1946.43,455162,2020-08-31
幼獅大飯店,Others,55,1705,0.33,1164.23,654300,0,694100,383.75,562,2020-10-31
幼獅⼤飯店,Others,55,1705,0.21,1978.00,723980,0,766480,424.68,366,2020-01-31
慶泰⼤飯店,Taipei,150,4650,0.00,1800.00,7200,8700,152541,1.62,4,2020-05-31
康華大飯店,Taipei,215,6665,0.20,2024.89,2731574,7840306,11260359,409.84,1349,2020-12-31
台北君品大酒店,Taipei,286,8580,0.26,2740.35,6209643,45033803,54704866,723.73,2266,2020-09-30
北投老爺酒店,Taipei,50,1550,0.32,4382.00,2190988,2754166,5586021,1413.63,500,2020-05-31
全國⼤飯店,Taichung,178,5518,0.54,2402.00,7197640,22485565,32008639,1304.53,2997,2020-01-31
兄弟大飯店,Taipei,250,7500,0.40,1838.17,5512680,34046177,43828762,735.02,2999,2020-11-30
陸島酒店,Others,47,1457,0.91,1271.73,1685040,222880,1908890,1156.51,1325,2020-08-31
北投麗禧溫泉酒店,Taipei,66,1980,0.26,13993.00,7248409,3068576,14244481,3660.57,518,2020-06-30
福容⼤飯店⾼雄,Kaohsiung,250,7750,0.18,1624.00,2301518,3910988,6236956,296.87,1417,2020-03-31
台糖⻑榮酒店(台南),Others,197,5713,0.48,2723.00,7416432,14370374,22952891,1298.33,2724,2020-02-29
寒軒國際大飯店,Kaohsiung,380,11400,0.45,1771.78,9023692,13403644,23459631,791.55,5093,2020-11-30
康華大飯店,Taipei,215,6665,0.14,1710.96,1551838,7510970,9765989,232.83,907,2020-10-31
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5700,0.34,1741.99,3369005,8610042,13018400,591.05,1934,2020-09-30
凱撒大飯店,Scenery,281,8711,0.85,4472.42,33051155,7537674,42775490,3794.19,7390,2020-12-31
